#    L    TT             EE             BB             TE             PP             PT             PE         
  1778    3.76419E+02    7.97540E+00    6.59450E-02   -1.46252E+01    2.51205E-09    2.08918E-07    1.43547E-08
  1779    3.75635E+02    7.95571E+00    6.58914E-02   -1.43846E+01    2.50958E-09    2.10215E-07    1.30645E-08
  1780    3.74837E+02    7.93748E+00    6.58375E-02   -1.41454E+01    2.50713E-09    2.11545E-07    1.17792E-08
  1781    3.74027E+02    7.92071E+00    6.57832E-02   -1.39077E+01    2.50467E-09    2.12908E-07    1.04989E-08
  1782    3.73203E+02    7.90538E+00    6.57287E-02   -1.36718E+01    2.50222E-09    2.14306E-07    9.22373E-09
  1783    3.72366E+02    7.89149E+00    6.56739E-02   -1.34374E+01    2.49977E-09    2.15740E-07    7.95381E-09
  1784    3.71516E+02    7.87902E+00    6.56188E-02   -1.32048E+01    2.49733E-09    2.17209E-07    6.68921E-09
  1785    3.70653E+02    7.86797E+00    6.55635E-02   -1.29741E+01    2.49489E-09    2.18716E-07    5.43005E-09
  1786    3.69779E+02    7.85832E+00    6.55078E-02   -1.27452E+01    2.49245E-09    2.20261E-07    4.17641E-09
  1787    3.68892E+02    7.85005E+00    6.54518E-02   -1.25185E+01    2.49002E-09    2.21844E-07    2.92842E-09
  1788    3.67993E+02    7.84318E+00    6.53956E-02   -1.22938E+01    2.48759E-09    2.23467E-07    1.68615E-09
  1789    3.67082E+02    7.83767E+00    6.53390E-02   -1.20713E+01    2.48516E-09    2.25131E-07    4.49723E-10
  1790    3.66160E+02    7.83352E+00    6.52822E-02   -1.18510E+01    2.48274E-09    2.26837E-07   -7.80767E-10
  1791    3.65226E+02    7.83073E+00    6.52251E-02   -1.16331E+01    2.48032E-09    2.28585E-07   -2.00522E-09
  1792    3.64281E+02    7.82925E+00    6.51677E-02   -1.14176E+01    2.47791E-09    2.30376E-07   -3.22352E-09
  1793    3.63325E+02    7.82909E+00    6.51100E-02   -1.12046E+01    2.47550E-09    2.32212E-07   -4.43559E-09
  1794    3.62358E+02    7.83023E+00    6.50520E-02   -1.09941E+01    2.47309E-09    2.34092E-07   -5.64131E-09
  1795    3.61380E+02    7.83266E+00    6.49938E-02   -1.07862E+01    2.47068E-09    2.36019E-07   -6.84058E-09
  1796    3.60391E+02    7.83635E+00    6.49352E-02   -1.05810E+01    2.46828E-09    2.37993E-07   -8.03331E-09
  1797    3.59392E+02    7.84131E+00    6.48764E-02   -1.03786E+01    2.46588E-09    2.40014E-07   -9.21938E-09
  1798    3.58382E+02    7.84749E+00    6.48173E-02   -1.01790E+01    2.46349E-09    2.42084E-07   -1.03987E-08
  1799    3.57364E+02    7.85491E+00    6.47580E-02   -9.98224E+00    2.46110E-09    2.44203E-07   -1.15712E-08
  1800    3.56335E+02    7.86353E+00    6.46983E-02   -9.78850E+00    2.45871E-09    2.46373E-07   -1.27367E-08
  1801    3.55297E+02    7.87333E+00    6.46384E-02   -9.59775E+00    2.45633E-09    2.48594E-07   -1.38952E-08
  1802    3.54251E+02    7.88431E+00    6.45783E-02   -9.41009E+00    2.45395E-09    2.50865E-07   -1.50465E-08
  1803    3.53196E+02    7.89645E+00    6.45178E-02   -9.22557E+00    2.45157E-09    2.53185E-07   -1.61907E-08
  1804    3.52133E+02    7.90972E+00    6.44571E-02   -9.04426E+00    2.44920E-09    2.55552E-07   -1.73276E-08
  1805    3.51062E+02    7.92410E+00    6.43962E-02   -8.86618E+00    2.44683E-09    2.57966E-07   -1.84572E-08
  1806    3.49983E+02    7.93958E+00    6.43350E-02   -8.69140E+00    2.44446E-09    2.60424E-07   -1.95794E-08
  1807    3.48897E+02    7.95613E+00    6.42735E-02   -8.51996E+00    2.44210E-09    2.62926E-07   -2.06942E-08
  1808    3.47803E+02    7.97374E+00    6.42118E-02   -8.35191E+00    2.43974E-09    2.65470E-07   -2.18015E-08
  1809    3.46702E+02    7.99239E+00    6.41498E-02   -8.18731E+00    2.43739E-09    2.68056E-07   -2.29013E-08
  1810    3.45594E+02    8.01205E+00    6.40876E-02   -8.02620E+00    2.43503E-09    2.70681E-07   -2.39934E-08
  1811    3.44480E+02    8.03271E+00    6.40252E-02   -7.86861E+00    2.43268E-09    2.73345E-07   -2.50778E-08
  1812    3.43359E+02    8.05434E+00    6.39625E-02   -7.71459E+00    2.43034E-09    2.76046E-07   -2.61545E-08
  1813    3.42232E+02    8.07692E+00    6.38996E-02   -7.56417E+00    2.42800E-09    2.78782E-07   -2.72233E-08
  1814    3.41099E+02    8.10044E+00    6.38365E-02   -7.41739E+00    2.42566E-09    2.81554E-07   -2.82843E-08
  1815    3.39961E+02    8.12486E+00    6.37731E-02   -7.27430E+00    2.42332E-09    2.84359E-07   -2.93373E-08
  1816    3.38818E+02    8.15017E+00    6.37095E-02   -7.13491E+00    2.42099E-09    2.87196E-07   -3.03824E-08
  1817    3.37670E+02    8.17635E+00    6.36457E-02   -6.99928E+00    2.41866E-09    2.90064E-07   -3.14193E-08
  1818    3.36518E+02    8.20338E+00    6.35817E-02   -6.86743E+00    2.41634E-09    2.92961E-07   -3.24482E-08
  1819    3.35361E+02    8.23122E+00    6.35175E-02   -6.73939E+00    2.41402E-09    2.95887E-07   -3.34688E-08
  1820    3.34201E+02    8.25986E+00    6.34531E-02   -6.61518E+00    2.41170E-09    2.98840E-07   -3.44812E-08
  1821    3.33036E+02    8.28924E+00    6.33885E-02   -6.49483E+00    2.40938E-09    3.01818E-07   -3.54853E-08
  1822    3.31869E+02    8.31943E+00    6.33237E-02   -6.37838E+00    2.40707E-09    3.04821E-07   -3.64809E-08
  1823    3.30698E+02    8.35034E+00    6.32587E-02   -6.26585E+00    2.40476E-09    3.07847E-07   -3.74682E-08
  1824    3.29524E+02    8.38191E+00    6.31935E-02   -6.15726E+00    2.40246E-09    3.10895E-07   -3.84469E-08
  1825    3.28347E+02    8.41414E+00    6.31282E-02   -6.05263E+00    2.40016E-09    3.13964E-07   -3.94170E-08
  1826    3.27168E+02    8.44713E+00    6.30626E-02   -5.95198E+00    2.39786E-09    3.17051E-07   -4.03786E-08
  1827    3.25987E+02    8.48065E+00    6.29969E-02   -5.85531E+00    2.39556E-09    3.20157E-07   -4.13314E-08
  1828    3.24804E+02    8.51479E+00    6.29311E-02   -5.76262E+00    2.39327E-09    3.23280E-07   -4.22754E-08
  1829    3.23621E+02    8.54957E+00    6.28650E-02   -5.67393E+00    2.39098E-09    3.26418E-07   -4.32106E-08
  1830    3.22435E+02    8.58491E+00    6.27988E-02   -5.58927E+00    2.38870E-09    3.29570E-07   -4.41370E-08
  1831    3.21250E+02    8.62076E+00    6.27325E-02   -5.50863E+00    2.38642E-09    3.32735E-07   -4.50544E-08
  1832    3.20064E+02    8.65711E+00    6.26660E-02   -5.43201E+00    2.38414E-09    3.35911E-07   -4.59627E-08
  1833    3.18879E+02    8.69392E+00    6.25994E-02   -5.35943E+00    2.38186E-09    3.39098E-07   -4.68620E-08
  1834    3.17693E+02    8.73127E+00    6.25327E-02   -5.29088E+00    2.37959E-09    3.42294E-07   -4.77522E-08
  1835    3.16508E+02    8.76901E+00    6.24658E-02   -5.22638E+00    2.37732E-09    3.45498E-07   -4.86331E-08
  1836    3.15324E+02    8.80715E+00    6.23988E-02   -5.16591E+00    2.37506E-09    3.48709E-07   -4.95048E-08
  1837    3.14140E+02    8.84571E+00    6.23316E-02   -5.10949E+00    2.37279E-09    3.51924E-07   -5.03671E-08
  1838    3.12958E+02    8.88463E+00    6.22644E-02   -5.05711E+00    2.37054E-09    3.55144E-07   -5.12201E-08
  1839    3.11776E+02    8.92391E+00    6.21970E-02   -5.00878E+00    2.36828E-09    3.58366E-07   -5.20636E-08
  1840    3.10597E+02    8.96349E+00    6.21296E-02   -4.96447E+00    2.36603E-09    3.61589E-07   -5.28975E-08
  1841    3.09420E+02    9.00338E+00    6.20620E-02   -4.92419E+00    2.36378E-09    3.64813E-07   -5.37219E-08
  1842    3.08245E+02    9.04344E+00    6.19943E-02   -4.88791E+00    2.36153E-09    3.68035E-07   -5.45367E-08
  1843    3.07072E+02    9.08384E+00    6.19266E-02   -4.85563E+00    2.35929E-09    3.71255E-07   -5.53417E-08
  1844    3.05903E+02    9.12443E+00    6.18587E-02   -4.82735E+00    2.35705E-09    3.74471E-07   -5.61369E-08
  1845    3.04736E+02    9.16515E+00    6.17908E-02   -4.80304E+00    2.35482E-09    3.77682E-07   -5.69224E-08
  1846    3.03573E+02    9.20609E+00    6.17228E-02   -4.78269E+00    2.35258E-09    3.80887E-07   -5.76979E-08
  1847    3.02414E+02    9.24718E+00    6.16547E-02   -4.76630E+00    2.35035E-09    3.84084E-07   -5.84634E-08
  1848    3.01258E+02    9.28836E+00    6.15866E-02   -4.75384E+00    2.34813E-09    3.87273E-07   -5.92189E-08
  1849    3.00106E+02    9.32964E+00    6.15184E-02   -4.74529E+00    2.34590E-09    3.90451E-07   -5.99644E-08
  1850    2.98958E+02    9.37095E+00    6.14501E-02   -4.74064E+00    2.34368E-09    3.93618E-07   -6.06997E-08
  1851    2.97815E+02    9.41231E+00    6.13818E-02   -4.73988E+00    2.34147E-09    3.96772E-07   -6.14248E-08
  1852    2.96677E+02    9.45366E+00    6.13134E-02   -4.74299E+00    2.33925E-09    3.99914E-07   -6.21396E-08
  1853    2.95544E+02    9.49507E+00    6.12450E-02   -4.74993E+00    2.33704E-09    4.03043E-07   -6.28442E-08
  1854    2.94416E+02    9.53634E+00    6.11766E-02   -4.76067E+00    2.33483E-09    4.06160E-07   -6.35387E-08
  1855    2.93293E+02    9.57762E+00    6.11081E-02   -4.77517E+00    2.33263E-09    4.09266E-07   -6.42229E-08
  1856    2.92177E+02    9.61879E+00    6.10396E-02   -4.79339E+00    2.33043E-09    4.12360E-07   -6.48969E-08
  1857    2.91066E+02    9.65991E+00    6.09711E-02   -4.81531E+00    2.32823E-09    4.15442E-07   -6.55606E-08
  1858    2.89962E+02    9.70086E+00    6.09026E-02   -4.84089E+00    2.32604E-09    4.18514E-07   -6.62141E-08
  1859    2.88863E+02    9.74164E+00    6.08340E-02   -4.87008E+00    2.32384E-09    4.21574E-07   -6.68574E-08
  1860    2.87773E+02    9.78227E+00    6.07655E-02   -4.90286E+00    2.32166E-09    4.24624E-07   -6.74905E-08
  1861    2.86688E+02    9.82275E+00    6.06969E-02   -4.93917E+00    2.31947E-09    4.27663E-07   -6.81134E-08
  1862    2.85611E+02    9.86295E+00    6.06284E-02   -4.97898E+00    2.31729E-09    4.30691E-07   -6.87260E-08
  1863    2.84541E+02    9.90295E+00    6.05598E-02   -5.02226E+00    2.31511E-09    4.33710E-07   -6.93284E-08
  1864    2.83479E+02    9.94276E+00    6.04913E-02   -5.06895E+00    2.31293E-09    4.36719E-07   -6.99205E-08
  1865    2.82425E+02    9.98217E+00    6.04227E-02   -5.11902E+00    2.31076E-09    4.39718E-07   -7.05024E-08
  1866    2.81378E+02    1.00213E+01    6.03542E-02   -5.17243E+00    2.30859E-09    4.42707E-07   -7.10741E-08
  1867    2.80339E+02    1.00602E+01    6.02858E-02   -5.22914E+00    2.30642E-09    4.45688E-07   -7.16355E-08
  1868    2.79310E+02    1.00987E+01    6.02173E-02   -5.28907E+00    2.30426E-09    4.48659E-07   -7.21868E-08
  1869    2.78288E+02    1.01368E+01    6.01489E-02   -5.35220E+00    2.30210E-09    4.51621E-07   -7.27277E-08
  1870    2.77275E+02    1.01746E+01    6.00806E-02   -5.41847E+00    2.29994E-09    4.54575E-07   -7.32585E-08
  1871    2.76272E+02    1.02119E+01    6.00123E-02   -5.48781E+00    2.29778E-09    4.57521E-07   -7.37789E-08
  1872    2.75276E+02    1.02489E+01    5.99440E-02   -5.56020E+00    2.29563E-09    4.60458E-07   -7.42892E-08
  1873    2.74291E+02    1.02855E+01    5.98758E-02   -5.63557E+00    2.29348E-09    4.63388E-07   -7.47892E-08
  1874    2.73314E+02    1.03215E+01    5.98077E-02   -5.71387E+00    2.29134E-09    4.66310E-07   -7.52789E-08
  1875    2.72347E+02    1.03570E+01    5.97396E-02   -5.79504E+00    2.28919E-09    4.69224E-07   -7.57584E-08
  1876    2.71390E+02    1.03921E+01    5.96716E-02   -5.87902E+00    2.28706E-09    4.72131E-07   -7.62277E-08
  1877    2.70443E+02    1.04267E+01    5.96037E-02   -5.96575E+00    2.28492E-09    4.75031E-07   -7.66867E-08
  1878    2.69506E+02    1.04607E+01    5.95359E-02   -6.05519E+00    2.28278E-09    4.77924E-07   -7.71355E-08
  1879    2.68579E+02    1.04942E+01    5.94681E-02   -6.14726E+00    2.28065E-09    4.80810E-07   -7.75740E-08
  1880    2.67661E+02    1.05272E+01    5.94005E-02   -6.24192E+00    2.27853E-09    4.83690E-07   -7.80022E-08
  1881    2.66755E+02    1.05595E+01    5.93329E-02   -6.33911E+00    2.27640E-09    4.86564E-07   -7.84202E-08
  1882    2.65859E+02    1.05912E+01    5.92655E-02   -6.43876E+00    2.27428E-09    4.89432E-07   -7.88280E-08
  1883    2.64974E+02    1.06223E+01    5.91981E-02   -6.54082E+00    2.27216E-09    4.92294E-07   -7.92255E-08
  1884    2.64099E+02    1.06529E+01    5.91309E-02   -6.64522E+00    2.27004E-09    4.95151E-07   -7.96127E-08
  1885    2.63235E+02    1.06827E+01    5.90638E-02   -6.75193E+00    2.26793E-09    4.98002E-07   -7.99897E-08
  1886    2.62383E+02    1.07118E+01    5.89968E-02   -6.86086E+00    2.26582E-09    5.00848E-07   -8.03564E-08
  1887    2.61540E+02    1.07403E+01    5.89299E-02   -6.97197E+00    2.26371E-09    5.03689E-07   -8.07128E-08
  1888    2.60709E+02    1.07681E+01    5.88632E-02   -7.08518E+00    2.26161E-09    5.06526E-07   -8.10590E-08
  1889    2.59889E+02    1.07951E+01    5.87966E-02   -7.20043E+00    2.25951E-09    5.09358E-07   -8.13949E-08
  1890    2.59080E+02    1.08215E+01    5.87301E-02   -7.31764E+00    2.25741E-09    5.12186E-07   -8.17206E-08
  1891    2.58283E+02    1.08471E+01    5.86638E-02   -7.43675E+00    2.25532E-09    5.15010E-07   -8.20360E-08
  1892    2.57498E+02    1.08719E+01    5.85976E-02   -7.55768E+00    2.25322E-09    5.17830E-07   -8.23411E-08
  1893    2.56724E+02    1.08960E+01    5.85316E-02   -7.68036E+00    2.25113E-09    5.20647E-07   -8.26359E-08
  1894    2.55961E+02    1.09193E+01    5.84657E-02   -7.80473E+00    2.24905E-09    5.23460E-07   -8.29205E-08
  1895    2.55210E+02    1.09419E+01    5.84000E-02   -7.93071E+00    2.24696E-09    5.26270E-07   -8.31948E-08
  1896    2.54471E+02    1.09637E+01    5.83345E-02   -8.05825E+00    2.24488E-09    5.29077E-07   -8.34589E-08
  1897    2.53743E+02    1.09847E+01    5.82691E-02   -8.18727E+00    2.24280E-09    5.31881E-07   -8.37126E-08
  1898    2.53028E+02    1.10048E+01    5.82039E-02   -8.31773E+00    2.24073E-09    5.34683E-07   -8.39561E-08
  1899    2.52324E+02    1.10241E+01    5.81388E-02   -8.44955E+00    2.23866E-09    5.37483E-07   -8.41893E-08
  1900    2.51633E+02    1.10425E+01    5.80740E-02   -8.58265E+00    2.23659E-09    5.40280E-07   -8.44122E-08
  1901    2.50952E+02    1.10601E+01    5.80093E-02   -8.71700E+00    2.23452E-09    5.43076E-07   -8.46249E-08
  1902    2.50284E+02    1.10768E+01    5.79448E-02   -8.85250E+00    2.23246E-09    5.45868E-07   -8.48273E-08
  1903    2.49628E+02    1.10927E+01    5.78805E-02   -8.98907E+00    2.23039E-09    5.48657E-07   -8.50196E-08
  1904    2.48984E+02    1.11076E+01    5.78164E-02   -9.12674E+00    2.22834E-09    5.51440E-07   -8.52017E-08
  1905    2.48352E+02    1.11216E+01    5.77525E-02   -9.26529E+00    2.22628E-09    5.54217E-07   -8.53736E-08
  1906    2.47731E+02    1.11348E+01    5.76888E-02   -9.40474E+00    2.22423E-09    5.56987E-07   -8.55356E-08
  1907    2.47123E+02    1.11470E+01    5.76253E-02   -9.54505E+00    2.22218E-09    5.59748E-07   -8.56876E-08
  1908    2.46526E+02    1.11584E+01    5.75619E-02   -9.68604E+00    2.22013E-09    5.62499E-07   -8.58295E-08
  1909    2.45942E+02    1.11688E+01    5.74988E-02   -9.82774E+00    2.21809E-09    5.65240E-07   -8.59616E-08
  1910    2.45370E+02    1.11783E+01    5.74359E-02   -9.97011E+00    2.21605E-09    5.67968E-07   -8.60838E-08
  1911    2.44809E+02    1.11869E+01    5.73732E-02   -1.01129E+01    2.21401E-09    5.70684E-07   -8.61962E-08
  1912    2.44261E+02    1.11945E+01    5.73107E-02   -1.02562E+01    2.21197E-09    5.73385E-07   -8.62989E-08
  1913    2.43724E+02    1.12012E+01    5.72485E-02   -1.04000E+01    2.20994E-09    5.76071E-07   -8.63918E-08
  1914    2.43198E+02    1.12070E+01    5.71864E-02   -1.05440E+01    2.20791E-09    5.78741E-07   -8.64750E-08
  1915    2.42685E+02    1.12117E+01    5.71245E-02   -1.06883E+01    2.20588E-09    5.81394E-07   -8.65486E-08
  1916    2.42184E+02    1.12155E+01    5.70629E-02   -1.08329E+01    2.20386E-09    5.84027E-07   -8.66126E-08
  1917    2.41694E+02    1.12184E+01    5.70015E-02   -1.09775E+01    2.20183E-09    5.86641E-07   -8.66670E-08
  1918    2.41216E+02    1.12203E+01    5.69403E-02   -1.11223E+01    2.19981E-09    5.89234E-07   -8.67120E-08
  1919    2.40750E+02    1.12213E+01    5.68794E-02   -1.12669E+01    2.19780E-09    5.91805E-07   -8.67475E-08
  1920    2.40295E+02    1.12213E+01    5.68186E-02   -1.14116E+01    2.19578E-09    5.94354E-07   -8.67736E-08
  1921    2.39852E+02    1.12204E+01    5.67581E-02   -1.15560E+01    2.19377E-09    5.96877E-07   -8.67904E-08
  1922    2.39420E+02    1.12184E+01    5.66978E-02   -1.17003E+01    2.19176E-09    5.99376E-07   -8.67978E-08
  1923    2.38999E+02    1.12156E+01    5.66378E-02   -1.18443E+01    2.18976E-09    6.01848E-07   -8.67960E-08
  1924    2.38591E+02    1.12119E+01    5.65779E-02   -1.19879E+01    2.18776E-09    6.04293E-07   -8.67850E-08
  1925    2.38193E+02    1.12071E+01    5.65183E-02   -1.21311E+01    2.18576E-09    6.06708E-07   -8.67648E-08
  1926    2.37807E+02    1.12014E+01    5.64590E-02   -1.22739E+01    2.18376E-09    6.09094E-07   -8.67354E-08
  1927    2.37432E+02    1.11948E+01    5.63998E-02   -1.24161E+01    2.18176E-09    6.11450E-07   -8.66970E-08
  1928    2.37067E+02    1.11873E+01    5.63409E-02   -1.25577E+01    2.17977E-09    6.13773E-07   -8.66496E-08
  1929    2.36714E+02    1.11787E+01    5.62822E-02   -1.26987E+01    2.17778E-09    6.16063E-07   -8.65931E-08
  1930    2.36372E+02    1.11692E+01    5.62238E-02   -1.28388E+01    2.17580E-09    6.18318E-07   -8.65278E-08
  1931    2.36040E+02    1.11588E+01    5.61656E-02   -1.29782E+01    2.17381E-09    6.20539E-07   -8.64535E-08
  1932    2.35718E+02    1.11475E+01    5.61076E-02   -1.31168E+01    2.17183E-09    6.22722E-07   -8.63704E-08
  1933    2.35408E+02    1.11352E+01    5.60499E-02   -1.32545E+01    2.16985E-09    6.24868E-07   -8.62785E-08
  1934    2.35107E+02    1.11220E+01    5.59923E-02   -1.33911E+01    2.16787E-09    6.26976E-07   -8.61778E-08
  1935    2.34817E+02    1.11078E+01    5.59351E-02   -1.35268E+01    2.16590E-09    6.29043E-07   -8.60684E-08
  1936    2.34537E+02    1.10927E+01    5.58780E-02   -1.36613E+01    2.16393E-09    6.31070E-07   -8.59503E-08
  1937    2.34267E+02    1.10768E+01    5.58212E-02   -1.37947E+01    2.16196E-09    6.33054E-07   -8.58237E-08
  1938    2.34007E+02    1.10599E+01    5.57647E-02   -1.39268E+01    2.16000E-09    6.34995E-07   -8.56884E-08
  1939    2.33757E+02    1.10421E+01    5.57083E-02   -1.40577E+01    2.15803E-09    6.36892E-07   -8.55447E-08
  1940    2.33516E+02    1.10234E+01    5.56522E-02   -1.41874E+01    2.15607E-09    6.38744E-07   -8.53924E-08
  1941    2.33285E+02    1.10038E+01    5.55964E-02   -1.43156E+01    2.15412E-09    6.40549E-07   -8.52317E-08
  1942    2.33063E+02    1.09833E+01    5.55407E-02   -1.44423E+01    2.15216E-09    6.42306E-07   -8.50627E-08
  1943    2.32851E+02    1.09619E+01    5.54853E-02   -1.45677E+01    2.15021E-09    6.44014E-07   -8.48852E-08
  1944    2.32647E+02    1.09397E+01    5.54302E-02   -1.46914E+01    2.14826E-09    6.45673E-07   -8.46995E-08
  1945    2.32452E+02    1.09166E+01    5.53753E-02   -1.48136E+01    2.14631E-09    6.47280E-07   -8.45056E-08
  1946    2.32267E+02    1.08926E+01    5.53206E-02   -1.49341E+01    2.14437E-09    6.48835E-07   -8.43035E-08
  1947    2.32089E+02    1.08678E+01    5.52661E-02   -1.50530E+01    2.14243E-09    6.50337E-07   -8.40931E-08
  1948    2.31921E+02    1.08421E+01    5.52119E-02   -1.51701E+01    2.14049E-09    6.51785E-07   -8.38747E-08
  1949    2.31760E+02    1.08156E+01    5.51579E-02   -1.52853E+01    2.13855E-09    6.53177E-07   -8.36482E-08
  1950    2.31607E+02    1.07881E+01    5.51041E-02   -1.53987E+01    2.13662E-09    6.54512E-07   -8.34137E-08
