#    L    TT             EE             BB             TE         
   693    1.81906E+03    3.85847E+01    6.83602E-05   -8.79475E+01
   694    1.82282E+03    3.85527E+01    6.82738E-05   -8.95798E+01
   695    1.82676E+03    3.85145E+01    6.81891E-05   -9.11973E+01
   696    1.83087E+03    3.84700E+01    6.81060E-05   -9.27986E+01
   697    1.83517E+03    3.84193E+01    6.80243E-05   -9.43835E+01
   698    1.83963E+03    3.83625E+01    6.79437E-05   -9.59508E+01
   699    1.84427E+03    3.82994E+01    6.78640E-05   -9.75003E+01
   700    1.84907E+03    3.82302E+01    6.77850E-05   -9.90313E+01
   701    1.85403E+03    3.81550E+01    6.77066E-05   -1.00543E+02
   702    1.85915E+03    3.80736E+01    6.76285E-05   -1.02035E+02
   703    1.86443E+03    3.79863E+01    6.75507E-05   -1.03507E+02
   704    1.86988E+03    3.78929E+01    6.74731E-05   -1.04956E+02
   705    1.87547E+03    3.77937E+01    6.73955E-05   -1.06385E+02
   706    1.88122E+03    3.76885E+01    6.73179E-05   -1.07790E+02
   707    1.88711E+03    3.75777E+01    6.72402E-05   -1.09172E+02
   708    1.89315E+03    3.74609E+01    6.71621E-05   -1.10532E+02
   709    1.89933E+03    3.73386E+01    6.70837E-05   -1.11866E+02
   710    1.90565E+03    3.72107E+01    6.70048E-05   -1.13175E+02
   711    1.91210E+03    3.70771E+01    6.69254E-05   -1.14460E+02
   712    1.91869E+03    3.69380E+01    6.68452E-05   -1.15718E+02
   713    1.92540E+03    3.67934E+01    6.67642E-05   -1.16949E+02
   714    1.93224E+03    3.66435E+01    6.66823E-05   -1.18153E+02
   715    1.93920E+03    3.64882E+01    6.65993E-05   -1.19330E+02
   716    1.94628E+03    3.63275E+01    6.65153E-05   -1.20478E+02
   717    1.95347E+03    3.61616E+01    6.64299E-05   -1.21596E+02
   718    1.96077E+03    3.59904E+01    6.63433E-05   -1.22685E+02
   719    1.96817E+03    3.58142E+01    6.62551E-05   -1.23744E+02
   720    1.97568E+03    3.56329E+01    6.61654E-05   -1.24773E+02
   721    1.98328E+03    3.54468E+01    6.60740E-05   -1.25771E+02
   722    1.99099E+03    3.52558E+01    6.59808E-05   -1.26738E+02
   723    1.99878E+03    3.50602E+01    6.58857E-05   -1.27673E+02
   724    2.00667E+03    3.48600E+01    6.57886E-05   -1.28577E+02
   725    2.01465E+03    3.46554E+01    6.56894E-05   -1.29448E+02
   726    2.02271E+03    3.44464E+01    6.55879E-05   -1.30287E+02
   727    2.03085E+03    3.42332E+01    6.54841E-05   -1.31093E+02
   728    2.03908E+03    3.40157E+01    6.53779E-05   -1.31867E+02
   729    2.04736E+03    3.37942E+01    6.52691E-05   -1.32605E+02
   730    2.05572E+03    3.35686E+01    6.51576E-05   -1.33310E+02
   731    2.06415E+03    3.33391E+01    6.50434E-05   -1.33981E+02
   732    2.07263E+03    3.31057E+01    6.49263E-05   -1.34616E+02
   733    2.08117E+03    3.28687E+01    6.48062E-05   -1.35217E+02
   734    2.08976E+03    3.26280E+01    6.46830E-05   -1.35781E+02
   735    2.09839E+03    3.23838E+01    6.45565E-05   -1.36311E+02
   736    2.10707E+03    3.21363E+01    6.44268E-05   -1.36804E+02
   737    2.11578E+03    3.18854E+01    6.42936E-05   -1.37260E+02
   738    2.12454E+03    3.16314E+01    6.41569E-05   -1.37680E+02
   739    2.13332E+03    3.13743E+01    6.40166E-05   -1.38064E+02
   740    2.14212E+03    3.11143E+01    6.38725E-05   -1.38409E+02
   741    2.15094E+03    3.08516E+01    6.37245E-05   -1.38718E+02
   742    2.15978E+03    3.05862E+01    6.35726E-05   -1.38990E+02
   743    2.16863E+03    3.03182E+01    6.34166E-05   -1.39224E+02
   744    2.17748E+03    3.00478E+01    6.32564E-05   -1.39421E+02
   745    2.18633E+03    2.97752E+01    6.30919E-05   -1.39579E+02
   746    2.19518E+03    2.95005E+01    6.29230E-05   -1.39701E+02
   747    2.20402E+03    2.92237E+01    6.27495E-05   -1.39783E+02
   748    2.21284E+03    2.89450E+01    6.25715E-05   -1.39828E+02
   749    2.22165E+03    2.86645E+01    6.23887E-05   -1.39836E+02
   750    2.23044E+03    2.83823E+01    6.22010E-05   -1.39805E+02
   751    2.23920E+03    2.80986E+01    6.20085E-05   -1.39736E+02
   752    2.24793E+03    2.78134E+01    6.18111E-05   -1.39628E+02
   753    2.25663E+03    2.75269E+01    6.16092E-05   -1.39483E+02
   754    2.26529E+03    2.72392E+01    6.14029E-05   -1.39300E+02
   755    2.27390E+03    2.69506E+01    6.11923E-05   -1.39078E+02
   756    2.28247E+03    2.66610E+01    6.09777E-05   -1.38819E+02
   757    2.29100E+03    2.63707E+01    6.07591E-05   -1.38522E+02
   758    2.29947E+03    2.60798E+01    6.05369E-05   -1.38189E+02
   759    2.30790E+03    2.57885E+01    6.03111E-05   -1.37817E+02
   760    2.31627E+03    2.54968E+01    6.00820E-05   -1.37409E+02
   761    2.32458E+03    2.52051E+01    5.98497E-05   -1.36964E+02
   762    2.33282E+03    2.49132E+01    5.96144E-05   -1.36481E+02
   763    2.34100E+03    2.46214E+01    5.93763E-05   -1.35962E+02
   764    2.34909E+03    2.43297E+01    5.91356E-05   -1.35405E+02
   765    2.35711E+03    2.40385E+01    5.88924E-05   -1.34812E+02
   766    2.36504E+03    2.37476E+01    5.86469E-05   -1.34182E+02
   767    2.37288E+03    2.34572E+01    5.83994E-05   -1.33515E+02
   768    2.38063E+03    2.31675E+01    5.81499E-05   -1.32810E+02
   769    2.38827E+03    2.28787E+01    5.78986E-05   -1.32070E+02
   770    2.39581E+03    2.25909E+01    5.76458E-05   -1.31294E+02
   771    2.40325E+03    2.23041E+01    5.73916E-05   -1.30483E+02
   772    2.41056E+03    2.20187E+01    5.71362E-05   -1.29636E+02
   773    2.41776E+03    2.17347E+01    5.68797E-05   -1.28755E+02
   774    2.42484E+03    2.14523E+01    5.66224E-05   -1.27839E+02
   775    2.43180E+03    2.11716E+01    5.63645E-05   -1.26890E+02
   776    2.43863E+03    2.08927E+01    5.61060E-05   -1.25907E+02
   777    2.44534E+03    2.06157E+01    5.58472E-05   -1.24892E+02
   778    2.45192E+03    2.03408E+01    5.55883E-05   -1.23844E+02
   779    2.45838E+03    2.00681E+01    5.53294E-05   -1.22764E+02
   780    2.46470E+03    1.97977E+01    5.50707E-05   -1.21653E+02
   781    2.47090E+03    1.95297E+01    5.48124E-05   -1.20511E+02
   782    2.47696E+03    1.92643E+01    5.45546E-05   -1.19339E+02
   783    2.48288E+03    1.90015E+01    5.42977E-05   -1.18135E+02
   784    2.48866E+03    1.87414E+01    5.40416E-05   -1.16902E+02
   785    2.49428E+03    1.84842E+01    5.37867E-05   -1.15638E+02
   786    2.49975E+03    1.82299E+01    5.35330E-05   -1.14344E+02
   787    2.50506E+03    1.79787E+01    5.32808E-05   -1.13021E+02
   788    2.51021E+03    1.77307E+01    5.30303E-05   -1.11667E+02
   789    2.51517E+03    1.74860E+01    5.27815E-05   -1.10285E+02
   790    2.51998E+03    1.72447E+01    5.25348E-05   -1.08875E+02
   791    2.52461E+03    1.70071E+01    5.22902E-05   -1.07438E+02
   792    2.52907E+03    1.67733E+01    5.20480E-05   -1.05974E+02
   793    2.53335E+03    1.65434E+01    5.18083E-05   -1.04485E+02
   794    2.53745E+03    1.63175E+01    5.15714E-05   -1.02972E+02
   795    2.54136E+03    1.60958E+01    5.13373E-05   -1.01435E+02
   796    2.54510E+03    1.58784E+01    5.11063E-05   -9.98746E+01
   797    2.54866E+03    1.56652E+01    5.08785E-05   -9.82920E+01
   798    2.55204E+03    1.54565E+01    5.06541E-05   -9.66870E+01
   799    2.55523E+03    1.52522E+01    5.04334E-05   -9.50604E+01
   800    2.55825E+03    1.50525E+01    5.02164E-05   -9.34116E+01
   801    2.56107E+03    1.48573E+01    5.00034E-05   -9.17426E+01
   802    2.56372E+03    1.46666E+01    4.97942E-05   -9.00528E+01
   803    2.56618E+03    1.44807E+01    4.95889E-05   -8.83429E+01
   804    2.56845E+03    1.42996E+01    4.93875E-05   -8.66145E+01
   805    2.57051E+03    1.41236E+01    4.91898E-05   -8.48666E+01
   806    2.57238E+03    1.39526E+01    4.89958E-05   -8.31017E+01
   807    2.57403E+03    1.37868E+01    4.88055E-05   -8.13181E+01
   808    2.57548E+03    1.36263E+01    4.86188E-05   -7.95189E+01
   809    2.57671E+03    1.34713E+01    4.84357E-05   -7.77033E+01
   810    2.57773E+03    1.33218E+01    4.82562E-05   -7.58721E+01
   811    2.57853E+03    1.31779E+01    4.80801E-05   -7.40269E+01
   812    2.57913E+03    1.30394E+01    4.79075E-05   -7.21683E+01
   813    2.57952E+03    1.29066E+01    4.77382E-05   -7.02974E+01
   814    2.57972E+03    1.27795E+01    4.75723E-05   -6.84150E+01
   815    2.57972E+03    1.26580E+01    4.74097E-05   -6.65220E+01
   816    2.57952E+03    1.25423E+01    4.72504E-05   -6.46194E+01
   817    2.57913E+03    1.24323E+01    4.70942E-05   -6.27075E+01
   818    2.57854E+03    1.23283E+01    4.69412E-05   -6.07867E+01
   819    2.57774E+03    1.22301E+01    4.67913E-05   -5.88574E+01
   820    2.57672E+03    1.21381E+01    4.66445E-05   -5.69201E+01
   821    2.57549E+03    1.20520E+01    4.65007E-05   -5.49750E+01
   822    2.57403E+03    1.19721E+01    4.63598E-05   -5.30226E+01
   823    2.57234E+03    1.18984E+01    4.62219E-05   -5.10633E+01
   824    2.57043E+03    1.18309E+01    4.60868E-05   -4.90982E+01
   825    2.56830E+03    1.17697E+01    4.59546E-05   -4.71284E+01
   826    2.56596E+03    1.17148E+01    4.58251E-05   -4.51551E+01
   827    2.56341E+03    1.16661E+01    4.56984E-05   -4.31796E+01
   828    2.56065E+03    1.16237E+01    4.55744E-05   -4.12029E+01
   829    2.55770E+03    1.15877E+01    4.54530E-05   -3.92262E+01
   830    2.55456E+03    1.15580E+01    4.53341E-05   -3.72506E+01
   831    2.55123E+03    1.15347E+01    4.52179E-05   -3.52765E+01
   832    2.54769E+03    1.15178E+01    4.51041E-05   -3.33043E+01
   833    2.54395E+03    1.15073E+01    4.49927E-05   -3.13343E+01
   834    2.54001E+03    1.15033E+01    4.48838E-05   -2.93668E+01
   835    2.53585E+03    1.15058E+01    4.47772E-05   -2.74024E+01
   836    2.53147E+03    1.15148E+01    4.46729E-05   -2.54412E+01
   837    2.52688E+03    1.15303E+01    4.45709E-05   -2.34838E+01
   838    2.52208E+03    1.15524E+01    4.44711E-05   -2.15310E+01
   839    2.51705E+03    1.15809E+01    4.43735E-05   -1.95839E+01
   840    2.51184E+03    1.16159E+01    4.42779E-05   -1.76434E+01
   841    2.50642E+03    1.16573E+01    4.41845E-05   -1.57105E+01
   842    2.50081E+03    1.17051E+01    4.40931E-05   -1.37862E+01
   843    2.49501E+03    1.17593E+01    4.40036E-05   -1.18716E+01
   844    2.48904E+03    1.18196E+01    4.39161E-05   -9.96749E+00
   845    2.48287E+03    1.18863E+01    4.38304E-05   -8.07452E+00
   846    2.47653E+03    1.19593E+01    4.37466E-05   -6.19337E+00
   847    2.47000E+03    1.20387E+01    4.36646E-05   -4.32452E+00
   848    2.46328E+03    1.21244E+01    4.35843E-05   -2.46857E+00
   849    2.45637E+03    1.22165E+01    4.35057E-05   -6.26075E-01
   850    2.44926E+03    1.23150E+01    4.34287E-05    1.20238E+00
   851    2.44196E+03    1.24200E+01    4.33533E-05    3.01624E+00
   852    2.43447E+03    1.25312E+01    4.32795E-05    4.81500E+00
   853    2.42680E+03    1.26486E+01    4.32071E-05    6.59814E+00
   854    2.41894E+03    1.27722E+01    4.31360E-05    8.36514E+00
   855    2.41092E+03    1.29017E+01    4.30663E-05    1.01155E+01
   856    2.40272E+03    1.30373E+01    4.29977E-05    1.18487E+01
   857    2.39436E+03    1.31785E+01    4.29303E-05    1.35643E+01
   858    2.38585E+03    1.33255E+01    4.28639E-05    1.52617E+01
   859    2.37719E+03    1.34782E+01    4.27985E-05    1.69400E+01
   860    2.36837E+03    1.36367E+01    4.27340E-05    1.85985E+01
   861    2.35940E+03    1.38007E+01    4.26703E-05    2.02362E+01
   862    2.35027E+03    1.39704E+01    4.26074E-05    2.18522E+01
   863    2.34101E+03    1.41457E+01    4.25451E-05    2.34458E+01
   864    2.33160E+03    1.43267E+01    4.24834E-05    2.50159E+01
   865    2.32203E+03    1.45132E+01    4.24222E-05    2.65619E+01
   866    2.31234E+03    1.47052E+01    4.23614E-05    2.80835E+01
   867    2.30250E+03    1.49027E+01    4.23009E-05    2.95806E+01
   868    2.29251E+03    1.51054E+01    4.22408E-05    3.10528E+01
   869    2.28240E+03    1.53134E+01    4.21808E-05    3.25003E+01
   870    2.27214E+03    1.55265E+01    4.21209E-05    3.39225E+01
   871    2.26175E+03    1.57446E+01    4.20610E-05    3.53196E+01
   872    2.25123E+03    1.59677E+01    4.20012E-05    3.66912E+01
   873    2.24058E+03    1.61955E+01    4.19411E-05    3.80368E+01
   874    2.22981E+03    1.64280E+01    4.18809E-05    3.93559E+01
   875    2.21893E+03    1.66652E+01    4.18204E-05    4.06479E+01
   876    2.20793E+03    1.69068E+01    4.17596E-05    4.19122E+01
   877    2.19682E+03    1.71527E+01    4.16983E-05    4.31483E+01
   878    2.18562E+03    1.74029E+01    4.16365E-05    4.43556E+01
   879    2.17432E+03    1.76573E+01    4.15741E-05    4.55336E+01
   880    2.16293E+03    1.79156E+01    4.15110E-05    4.66818E+01
   881    2.15144E+03    1.81780E+01    4.14472E-05    4.77996E+01
   882    2.13987E+03    1.84442E+01    4.13825E-05    4.88866E+01
   883    2.12822E+03    1.87142E+01    4.13170E-05    4.99423E+01
   884    2.11647E+03    1.89879E+01    4.12504E-05    5.09662E+01
   885    2.10464E+03    1.92654E+01    4.11828E-05    5.19578E+01
   886    2.09273E+03    1.95463E+01    4.11141E-05    5.29166E+01
   887    2.08074E+03    1.98307E+01    4.10441E-05    5.38426E+01
   888    2.06869E+03    2.01184E+01    4.09729E-05    5.47357E+01
   889    2.05655E+03    2.04093E+01    4.09002E-05    5.55959E+01
   890    2.04435E+03    2.07033E+01    4.08261E-05    5.64230E+01
   891    2.03208E+03    2.10003E+01    4.07505E-05    5.72171E+01
   892    2.01976E+03    2.13001E+01    4.06733E-05    5.79781E+01
   893    2.00737E+03    2.16027E+01    4.05943E-05    5.87059E+01
   894    1.99495E+03    2.19077E+01    4.05136E-05    5.94004E+01
   895    1.98246E+03    2.22153E+01    4.04311E-05    6.00614E+01
   896    1.96993E+03    2.25251E+01    4.03466E-05    6.06888E+01
   897    1.95736E+03    2.28371E+01    4.02602E-05    6.12825E+01
   898    1.94476E+03    2.31510E+01    4.01716E-05    6.18423E+01
   899    1.93212E+03    2.34668E+01    4.00809E-05    6.23681E+01
   900    1.91945E+03    2.37843E+01    3.99880E-05    6.28597E+01
   901    1.90676E+03    2.41034E+01    3.98928E-05    6.33171E+01
   902    1.89405E+03    2.44239E+01    3.97953E-05    6.37401E+01
   903    1.88132E+03    2.47458E+01    3.96957E-05    6.41285E+01
   904    1.86858E+03    2.50689E+01    3.95939E-05    6.44824E+01
   905    1.85583E+03    2.53930E+01    3.94901E-05    6.48016E+01
   906    1.84307E+03    2.57182E+01    3.93843E-05    6.50859E+01
   907    1.83033E+03    2.60441E+01    3.92767E-05    6.53353E+01
   908    1.81758E+03    2.63707E+01    3.91672E-05    6.55498E+01
   909    1.80483E+03    2.66979E+01    3.90560E-05    6.57294E+01
   910    1.79210E+03    2.70256E+01    3.89430E-05    6.58743E+01
   911    1.77938E+03    2.73537E+01    3.88285E-05    6.59844E+01
   912    1.76668E+03    2.76819E+01    3.87123E-05    6.60599E+01
   913    1.75401E+03    2.80103E+01    3.85948E-05    6.61008E+01
   914    1.74136E+03    2.83386E+01    3.84758E-05    6.61072E+01
   915    1.72873E+03    2.86668E+01    3.83554E-05    6.60792E+01
   916    1.71613E+03    2.89948E+01    3.82338E-05    6.60168E+01
   917    1.70357E+03    2.93223E+01    3.81110E-05    6.59203E+01
   918    1.69104E+03    2.96492E+01    3.79870E-05    6.57897E+01
   919    1.67855E+03    2.99754E+01    3.78620E-05    6.56252E+01
   920    1.66610E+03    3.03008E+01    3.77360E-05    6.54268E+01
   921    1.65369E+03    3.06251E+01    3.76091E-05    6.51948E+01
   922    1.64134E+03    3.09484E+01    3.74813E-05    6.49295E+01
   923    1.62904E+03    3.12704E+01    3.73527E-05    6.46311E+01
   924    1.61679E+03    3.15912E+01    3.72234E-05    6.43000E+01
   925    1.60460E+03    3.19103E+01    3.70934E-05    6.39365E+01
   926    1.59247E+03    3.22280E+01    3.69629E-05    6.35410E+01
   927    1.58041E+03    3.25438E+01    3.68319E-05    6.31138E+01
   928    1.56843E+03    3.28579E+01    3.67004E-05    6.26552E+01
   929    1.55652E+03    3.31699E+01    3.65686E-05    6.21655E+01
   930    1.54468E+03    3.34798E+01    3.64364E-05    6.16450E+01
   931    1.53292E+03    3.37875E+01    3.63041E-05    6.10940E+01
   932    1.52124E+03    3.40928E+01    3.61715E-05    6.05126E+01
   933    1.50965E+03    3.43957E+01    3.60389E-05    5.99012E+01
   934    1.49814E+03    3.46958E+01    3.59062E-05    5.92600E+01
   935    1.48673E+03    3.49931E+01    3.57736E-05    5.85894E+01
   936    1.47540E+03    3.52875E+01    3.56412E-05    5.78897E+01
   937    1.46418E+03    3.55790E+01    3.55089E-05    5.71613E+01
   938    1.45304E+03    3.58673E+01    3.53768E-05    5.64044E+01
   939    1.44201E+03    3.61523E+01    3.52451E-05    5.56197E+01
   940    1.43108E+03    3.64339E+01    3.51138E-05    5.48073E+01
   941    1.42026E+03    3.67120E+01    3.49829E-05    5.39676E+01
   942    1.40954E+03    3.69865E+01    3.48526E-05    5.31012E+01
   943    1.39894E+03    3.72572E+01    3.47229E-05    5.22083E+01
   944    1.38844E+03    3.75242E+01    3.45938E-05    5.12895E+01
   945    1.37807E+03    3.77871E+01    3.44655E-05    5.03453E+01
   946    1.36780E+03    3.80461E+01    3.43380E-05    4.93761E+01
   947    1.35766E+03    3.83009E+01    3.42114E-05    4.83824E+01
   948    1.34764E+03    3.85515E+01    3.40857E-05    4.73647E+01
   949    1.33774E+03    3.87978E+01    3.39611E-05    4.63233E+01
   950    1.32797E+03    3.90396E+01    3.38375E-05    4.52590E+01
   951    1.31833E+03    3.92768E+01    3.37151E-05    4.41720E+01
   952    1.30881E+03    3.95094E+01    3.35938E-05    4.30629E+01
   953    1.29943E+03    3.97373E+01    3.34737E-05    4.19321E+01
   954    1.29018E+03    3.99603E+01    3.33548E-05    4.07802E+01
   955    1.28106E+03    4.01784E+01    3.32370E-05    3.96076E+01
   956    1.27208E+03    4.03914E+01    3.31204E-05    3.84149E+01
   957    1.26324E+03    4.05993E+01    3.30050E-05    3.72025E+01
   958    1.25453E+03    4.08021E+01    3.28907E-05    3.59712E+01
   959    1.24596E+03    4.09996E+01    3.27777E-05    3.47217E+01
   960    1.23755E+03    4.11919E+01    3.26657E-05    3.34545E+01
   961    1.22927E+03    4.13787E+01    3.25550E-05    3.21703E+01
   962    1.22114E+03    4.15603E+01    3.24454E-05    3.08698E+01
   963    1.21316E+03    4.17364E+01    3.23370E-05    2.95537E+01
   964    1.20533E+03    4.19069E+01    3.22298E-05    2.82223E+01
   965    1.19764E+03    4.20720E+01    3.21238E-05    2.68764E+01
   966    1.19011E+03    4.22313E+01    3.20190E-05    2.55164E+01
   967    1.18273E+03    4.23849E+01    3.19153E-05    2.41431E+01
   968    1.17549E+03    4.25328E+01    3.18128E-05    2.27568E+01
   969    1.16842E+03    4.26747E+01    3.17115E-05    2.13583E+01
   970    1.16150E+03    4.28107E+01    3.16114E-05    1.99479E+01
   971    1.15472E+03    4.29408E+01    3.15125E-05    1.85265E+01
   972    1.14811E+03    4.30648E+01    3.14148E-05    1.70946E+01
   973    1.14165E+03    4.31827E+01    3.13183E-05    1.56527E+01
   974    1.13535E+03    4.32946E+01    3.12229E-05    1.42016E+01
   975    1.12920E+03    4.34003E+01    3.11288E-05    1.27420E+01
   976    1.12320E+03    4.34998E+01    3.10359E-05    1.12743E+01
   977    1.11737E+03    4.35931E+01    3.09441E-05    9.79930E+00
   978    1.11170E+03    4.36802E+01    3.08536E-05    8.31751E+00
   979    1.10618E+03    4.37611E+01    3.07642E-05    6.82960E+00
   980    1.10082E+03    4.38356E+01    3.06761E-05    5.33613E+00
   981    1.09562E+03    4.39039E+01    3.05892E-05    3.83769E+00
   982    1.09057E+03    4.39659E+01    3.05035E-05    2.33489E+00
   983    1.08568E+03    4.40216E+01    3.04190E-05    8.28320E-01
   984    1.08095E+03    4.40709E+01    3.03357E-05   -6.81437E-01
   985    1.07638E+03    4.41139E+01    3.02536E-05   -2.19383E+00
   986    1.07196E+03    4.41505E+01    3.01727E-05   -3.70832E+00
   987    1.06771E+03    4.41807E+01    3.00931E-05   -5.22439E+00
   988    1.06361E+03    4.42043E+01    3.00146E-05   -6.74150E+00
   989    1.05967E+03    4.42216E+01    2.99374E-05   -8.25911E+00
   990    1.05588E+03    4.42323E+01    2.98614E-05   -9.77663E+00
   991    1.05225E+03    4.42365E+01    2.97866E-05   -1.12936E+01
   992    1.04878E+03    4.42342E+01    2.97131E-05   -1.28094E+01
   993    1.04546E+03    4.42253E+01    2.96407E-05   -1.43233E+01
   994    1.04230E+03    4.42099E+01    2.95696E-05   -1.58346E+01
   995    1.03929E+03    4.41881E+01    2.94998E-05   -1.73428E+01
   996    1.03643E+03    4.41598E+01    2.94311E-05   -1.88471E+01
   997    1.03373E+03    4.41250E+01    2.93637E-05   -2.03470E+01
   998    1.03119E+03    4.40838E+01    2.92975E-05   -2.18418E+01
   999    1.02879E+03    4.40362E+01    2.92326E-05   -2.33307E+01
  1000    1.02655E+03    4.39821E+01    2.91689E-05   -2.48130E+01
  1001    1.02445E+03    4.39216E+01    2.91064E-05   -2.62881E+01
  1002    1.02251E+03    4.38546E+01    2.90451E-05   -2.77552E+01
  1003    1.02070E+03    4.37811E+01    2.89850E-05   -2.92135E+01
  1004    1.01905E+03    4.37012E+01    2.89259E-05   -3.06624E+01
  1005    1.01752E+03    4.36149E+01    2.88680E-05   -3.21012E+01
  1006    1.01615E+03    4.35222E+01    2.88110E-05   -3.35295E+01
  1007    1.01490E+03    4.34234E+01    2.87551E-05   -3.49470E+01
  1008    1.01380E+03    4.33186E+01    2.87000E-05   -3.63534E+01
  1009    1.01284E+03    4.32079E+01    2.86459E-05   -3.77483E+01
  1010    1.01201E+03    4.30916E+01    2.85926E-05   -3.91315E+01
  1011    1.01131E+03    4.29697E+01    2.85401E-05   -4.05024E+01
  1012    1.01074E+03    4.28423E+01    2.84884E-05   -4.18610E+01
  1013    1.01030E+03    4.27094E+01    2.84374E-05   -4.32068E+01
  1014    1.00999E+03    4.25711E+01    2.83871E-05   -4.45391E+01
  1015    1.00981E+03    4.24271E+01    2.83374E-05   -4.58576E+01
  1016    1.00976E+03    4.22775E+01    2.82883E-05   -4.71619E+01
  1017    1.00984E+03    4.21222E+01    2.82397E-05   -4.84515E+01
  1018    1.01004E+03    4.19610E+01    2.81917E-05   -4.97259E+01
  1019    1.01037E+03    4.17942E+01    2.81441E-05   -5.09846E+01
  1020    1.01082E+03    4.16215E+01    2.80969E-05   -5.22270E+01
  1021    1.01139E+03    4.14435E+01    2.80501E-05   -5.34523E+01
  1022    1.01208E+03    4.12600E+01    2.80037E-05   -5.46598E+01
  1023    1.01287E+03    4.10713E+01    2.79575E-05   -5.58488E+01
  1024    1.01378E+03    4.08776E+01    2.79115E-05   -5.70187E+01
  1025    1.01479E+03    4.06790E+01    2.78658E-05   -5.81686E+01
  1026    1.01590E+03    4.04757E+01    2.78202E-05   -5.92979E+01
  1027    1.01712E+03    4.02677E+01    2.77748E-05   -6.04068E+01
  1028    1.01843E+03    4.00551E+01    2.77294E-05   -6.14951E+01
  1029    1.01985E+03    3.98380E+01    2.76840E-05   -6.25629E+01
  1030    1.02136E+03    3.96164E+01    2.76386E-05   -6.36103E+01
  1031    1.02297E+03    3.93903E+01    2.75932E-05   -6.46375E+01
  1032    1.02467E+03    3.91599E+01    2.75476E-05   -6.56443E+01
  1033    1.02648E+03    3.89252E+01    2.75019E-05   -6.66309E+01
  1034    1.02837E+03    3.86862E+01    2.74561E-05   -6.75967E+01
  1035    1.03036E+03    3.84433E+01    2.74100E-05   -6.85409E+01
  1036    1.03244E+03    3.81964E+01    2.73636E-05   -6.94630E+01
  1037    1.03458E+03    3.79457E+01    2.73169E-05   -7.03623E+01
  1038    1.03682E+03    3.76913E+01    2.72698E-05   -7.12382E+01
  1039    1.03913E+03    3.74335E+01    2.72224E-05   -7.20902E+01
  1040    1.04150E+03    3.71722E+01    2.71745E-05   -7.29175E+01
  1041    1.04395E+03    3.69076E+01    2.71261E-05   -7.37202E+01
  1042    1.04647E+03    3.66395E+01    2.70771E-05   -7.44980E+01
  1043    1.04904E+03    3.63683E+01    2.70276E-05   -7.52508E+01
  1044    1.05169E+03    3.60937E+01    2.69775E-05   -7.59790E+01
  1045    1.05440E+03    3.58158E+01    2.69267E-05   -7.66821E+01
  1046    1.05717E+03    3.55348E+01    2.68752E-05   -7.73606E+01
  1047    1.05999E+03    3.52505E+01    2.68230E-05   -7.80140E+01
  1048    1.06288E+03    3.49631E+01    2.67699E-05   -7.86420E+01
  1049    1.06581E+03    3.46730E+01    2.67160E-05   -7.92442E+01
  1050    1.06880E+03    3.43803E+01    2.66613E-05   -7.98218E+01
  1051    1.07184E+03    3.40852E+01    2.66056E-05   -8.03742E+01
  1052    1.07491E+03    3.37878E+01    2.65491E-05   -8.09006E+01
  1053    1.07804E+03    3.34885E+01    2.64916E-05   -8.14011E+01
  1054    1.08120E+03    3.31873E+01    2.64333E-05   -8.18756E+01
  1055    1.08440E+03    3.28845E+01    2.63742E-05   -8.23248E+01
  1056    1.08763E+03    3.25800E+01    2.63143E-05   -8.27481E+01
  1057    1.09090E+03    3.22740E+01    2.62536E-05   -8.31447E+01
  1058    1.09419E+03    3.19667E+01    2.61921E-05   -8.35160E+01
  1059    1.09750E+03    3.16579E+01    2.61299E-05   -8.38606E+01
  1060    1.10085E+03    3.13480E+01    2.60669E-05   -8.41785E+01
  1061    1.10421E+03    3.10370E+01    2.60033E-05   -8.44712E+01
  1062    1.10760E+03    3.07249E+01    2.59390E-05   -8.47364E+01
  1063    1.11100E+03    3.04119E+01    2.58740E-05   -8.49764E+01
  1064    1.11442E+03    3.00982E+01    2.58085E-05   -8.51897E+01
  1065    1.11784E+03    2.97838E+01    2.57423E-05   -8.53763E+01
  1066    1.12128E+03    2.94688E+01    2.56756E-05   -8.55376E+01
  1067    1.12472E+03    2.91533E+01    2.56083E-05   -8.56722E+01
  1068    1.12817E+03    2.88375E+01    2.55404E-05   -8.57809E+01
  1069    1.13162E+03    2.85216E+01    2.54721E-05   -8.58635E+01
  1070    1.13507E+03    2.82055E+01    2.54032E-05   -8.59202E+01
  1071    1.13852E+03    2.78894E+01    2.53339E-05   -8.59510E+01
  1072    1.14197E+03    2.75735E+01    2.52642E-05   -8.59565E+01
  1073    1.14540E+03    2.72580E+01    2.51940E-05   -8.59360E+01
  1074    1.14882E+03    2.69428E+01    2.51235E-05   -8.58903E+01
  1075    1.15223E+03    2.66283E+01    2.50525E-05   -8.58194E+01
  1076    1.15563E+03    2.63144E+01    2.49813E-05   -8.57225E+01
  1077    1.15901E+03    2.60012E+01    2.49097E-05   -8.56011E+01
  1078    1.16237E+03    2.56890E+01    2.48378E-05   -8.54553E+01
  1079    1.16570E+03    2.53779E+01    2.47656E-05   -8.52842E+01
  1080    1.16902E+03    2.50678E+01    2.46931E-05   -8.50893E+01
  1081    1.17231E+03    2.47591E+01    2.46204E-05   -8.48693E+01
