#    L    TT             EE             BB             TE             PP             PT             PE         
  1521    6.22483E+02    1.45559E+01    8.17374E-02    4.89112E+00    3.29032E-09    1.45886E-06    1.06149E-07
  1522    6.19360E+02    1.46559E+01    8.16564E-02    5.05167E+00    3.28663E-09    1.44855E-06    1.07950E-07
  1523    6.16236E+02    1.47565E+01    8.15750E-02    5.20230E+00    3.28294E-09    1.43823E-06    1.09732E-07
  1524    6.13113E+02    1.48577E+01    8.14933E-02    5.34310E+00    3.27925E-09    1.42790E-06    1.11494E-07
  1525    6.09991E+02    1.49593E+01    8.14112E-02    5.47406E+00    3.27558E-09    1.41756E-06    1.13236E-07
  1526    6.06871E+02    1.50613E+01    8.13289E-02    5.59519E+00    3.27191E-09    1.40721E-06    1.14959E-07
  1527    6.03753E+02    1.51638E+01    8.12462E-02    5.70659E+00    3.26824E-09    1.39687E-06    1.16662E-07
  1528    6.00639E+02    1.52666E+01    8.11633E-02    5.80816E+00    3.26458E-09    1.38651E-06    1.18345E-07
  1529    5.97529E+02    1.53696E+01    8.10801E-02    5.90007E+00    3.26093E-09    1.37616E-06    1.20008E-07
  1530    5.94423E+02    1.54729E+01    8.09966E-02    5.98216E+00    3.25728E-09    1.36580E-06    1.21651E-07
  1531    5.91323E+02    1.55764E+01    8.09129E-02    6.05451E+00    3.25364E-09    1.35544E-06    1.23274E-07
  1532    5.88229E+02    1.56801E+01    8.08289E-02    6.11720E+00    3.25001E-09    1.34507E-06    1.24876E-07
  1533    5.85141E+02    1.57838E+01    8.07447E-02    6.17023E+00    3.24638E-09    1.33471E-06    1.26458E-07
  1534    5.82062E+02    1.58875E+01    8.06603E-02    6.21365E+00    3.24276E-09    1.32436E-06    1.28020E-07
  1535    5.78990E+02    1.59912E+01    8.05757E-02    6.24748E+00    3.23914E-09    1.31400E-06    1.29561E-07
  1536    5.75927E+02    1.60949E+01    8.04908E-02    6.27170E+00    3.23553E-09    1.30365E-06    1.31081E-07
  1537    5.72872E+02    1.61983E+01    8.04058E-02    6.28638E+00    3.23193E-09    1.29330E-06    1.32581E-07
  1538    5.69828E+02    1.63017E+01    8.03206E-02    6.29160E+00    3.22833E-09    1.28296E-06    1.34059E-07
  1539    5.66794E+02    1.64047E+01    8.02352E-02    6.28741E+00    3.22474E-09    1.27263E-06    1.35517E-07
  1540    5.63772E+02    1.65075E+01    8.01497E-02    6.27395E+00    3.22115E-09    1.26230E-06    1.36954E-07
  1541    5.60762E+02    1.66100E+01    8.00641E-02    6.25115E+00    3.21757E-09    1.25199E-06    1.38369E-07
  1542    5.57765E+02    1.67122E+01    7.99783E-02    6.21921E+00    3.21399E-09    1.24168E-06    1.39763E-07
  1543    5.54782E+02    1.68139E+01    7.98924E-02    6.17811E+00    3.21042E-09    1.23138E-06    1.41136E-07
  1544    5.51813E+02    1.69152E+01    7.98064E-02    6.12801E+00    3.20686E-09    1.22110E-06    1.42487E-07
  1545    5.48858E+02    1.70159E+01    7.97203E-02    6.06894E+00    3.20330E-09    1.21083E-06    1.43817E-07
  1546    5.45919E+02    1.71161E+01    7.96341E-02    6.00098E+00    3.19975E-09    1.20057E-06    1.45125E-07
  1547    5.42996E+02    1.72157E+01    7.95478E-02    5.92418E+00    3.19621E-09    1.19033E-06    1.46412E-07
  1548    5.40089E+02    1.73147E+01    7.94615E-02    5.83867E+00    3.19267E-09    1.18011E-06    1.47676E-07
  1549    5.37200E+02    1.74129E+01    7.93751E-02    5.74451E+00    3.18913E-09    1.16990E-06    1.48919E-07
  1550    5.34328E+02    1.75104E+01    7.92887E-02    5.64175E+00    3.18561E-09    1.15971E-06    1.50140E-07
  1551    5.31474E+02    1.76071E+01    7.92023E-02    5.53051E+00    3.18208E-09    1.14954E-06    1.51338E-07
  1552    5.28639E+02    1.77029E+01    7.91158E-02    5.41087E+00    3.17857E-09    1.13939E-06    1.52515E-07
  1553    5.25824E+02    1.77979E+01    7.90294E-02    5.28300E+00    3.17506E-09    1.12926E-06    1.53669E-07
  1554    5.23027E+02    1.78920E+01    7.89429E-02    5.14689E+00    3.17155E-09    1.11915E-06    1.54802E-07
  1555    5.20251E+02    1.79850E+01    7.88565E-02    5.00273E+00    3.16805E-09    1.10906E-06    1.55912E-07
  1556    5.17496E+02    1.80771E+01    7.87701E-02    4.85058E+00    3.16456E-09    1.09900E-06    1.57001E-07
  1557    5.14762E+02    1.81682E+01    7.86837E-02    4.69063E+00    3.16107E-09    1.08896E-06    1.58068E-07
  1558    5.12050E+02    1.82581E+01    7.85973E-02    4.52293E+00    3.15759E-09    1.07895E-06    1.59113E-07
  1559    5.09360E+02    1.83469E+01    7.85111E-02    4.34766E+00    3.15412E-09    1.06896E-06    1.60136E-07
  1560    5.06693E+02    1.84346E+01    7.84249E-02    4.16481E+00    3.15064E-09    1.05900E-06    1.61138E-07
  1561    5.04050E+02    1.85211E+01    7.83387E-02    3.97470E+00    3.14718E-09    1.04906E-06    1.62117E-07
  1562    5.01430E+02    1.86063E+01    7.82527E-02    3.77732E+00    3.14372E-09    1.03915E-06    1.63076E-07
  1563    4.98834E+02    1.86903E+01    7.81668E-02    3.57285E+00    3.14027E-09    1.02927E-06    1.64012E-07
  1564    4.96263E+02    1.87730E+01    7.80809E-02    3.36141E+00    3.13682E-09    1.01942E-06    1.64927E-07
  1565    4.93718E+02    1.88543E+01    7.79952E-02    3.14318E+00    3.13338E-09    1.00960E-06    1.65821E-07
  1566    4.91198E+02    1.89342E+01    7.79096E-02    2.91821E+00    3.12994E-09    9.99816E-07    1.66693E-07
  1567    4.88703E+02    1.90128E+01    7.78242E-02    2.68668E+00    3.12651E-09    9.90059E-07    1.67544E-07
  1568    4.86235E+02    1.90899E+01    7.77389E-02    2.44864E+00    3.12309E-09    9.80334E-07    1.68373E-07
  1569    4.83794E+02    1.91655E+01    7.76537E-02    2.20434E+00    3.11967E-09    9.70643E-07    1.69181E-07
  1570    4.81379E+02    1.92396E+01    7.75688E-02    1.95389E+00    3.11625E-09    9.60985E-07    1.69968E-07
  1571    4.78992E+02    1.93121E+01    7.74840E-02    1.69736E+00    3.11284E-09    9.51362E-07    1.70734E-07
  1572    4.76632E+02    1.93831E+01    7.73994E-02    1.43491E+00    3.10944E-09    9.41775E-07    1.71478E-07
  1573    4.74300E+02    1.94524E+01    7.73150E-02    1.16671E+00    3.10604E-09    9.32224E-07    1.72201E-07
  1574    4.71997E+02    1.95200E+01    7.72307E-02    8.92922E-01    3.10265E-09    9.22709E-07    1.72903E-07
  1575    4.69723E+02    1.95861E+01    7.71467E-02    6.13708E-01    3.09927E-09    9.13233E-07    1.73584E-07
  1576    4.67477E+02    1.96504E+01    7.70630E-02    3.29245E-01    3.09589E-09    9.03796E-07    1.74245E-07
  1577    4.65260E+02    1.97130E+01    7.69794E-02    3.96790E-02    3.09251E-09    8.94397E-07    1.74884E-07
  1578    4.63074E+02    1.97739E+01    7.68961E-02   -2.54803E-01    3.08914E-09    8.85039E-07    1.75502E-07
  1579    4.60918E+02    1.98330E+01    7.68130E-02   -5.54059E-01    3.08578E-09    8.75722E-07    1.76099E-07
  1580    4.58792E+02    1.98904E+01    7.67302E-02   -8.57930E-01    3.08242E-09    8.66446E-07    1.76676E-07
  1581    4.56696E+02    1.99459E+01    7.66476E-02   -1.16627E+00    3.07906E-09    8.57213E-07    1.77231E-07
  1582    4.54632E+02    1.99997E+01    7.65654E-02   -1.47893E+00    3.07572E-09    8.48023E-07    1.77766E-07
  1583    4.52598E+02    2.00516E+01    7.64834E-02   -1.79576E+00    3.07237E-09    8.38877E-07    1.78280E-07
  1584    4.50595E+02    2.01016E+01    7.64016E-02   -2.11662E+00    3.06904E-09    8.29776E-07    1.78774E-07
  1585    4.48623E+02    2.01497E+01    7.63202E-02   -2.44135E+00    3.06570E-09    8.20721E-07    1.79247E-07
  1586    4.46683E+02    2.01959E+01    7.62391E-02   -2.76983E+00    3.06238E-09    8.11712E-07    1.79699E-07
  1587    4.44774E+02    2.02401E+01    7.61582E-02   -3.10187E+00    3.05906E-09    8.02749E-07    1.80131E-07
  1588    4.42896E+02    2.02823E+01    7.60777E-02   -3.43733E+00    3.05574E-09    7.93835E-07    1.80543E-07
  1589    4.41050E+02    2.03226E+01    7.59976E-02   -3.77604E+00    3.05243E-09    7.84970E-07    1.80934E-07
  1590    4.39236E+02    2.03609E+01    7.59177E-02   -4.11784E+00    3.04913E-09    7.76154E-07    1.81304E-07
  1591    4.37454E+02    2.03971E+01    7.58382E-02   -4.46258E+00    3.04583E-09    7.67388E-07    1.81654E-07
  1592    4.35704E+02    2.04313E+01    7.57590E-02   -4.81009E+00    3.04253E-09    7.58673E-07    1.81984E-07
  1593    4.33985E+02    2.04635E+01    7.56802E-02   -5.16021E+00    3.03925E-09    7.50009E-07    1.82294E-07
  1594    4.32299E+02    2.04936E+01    7.56017E-02   -5.51279E+00    3.03596E-09    7.41399E-07    1.82584E-07
  1595    4.30645E+02    2.05216E+01    7.55236E-02   -5.86765E+00    3.03268E-09    7.32841E-07    1.82853E-07
  1596    4.29023E+02    2.05475E+01    7.54458E-02   -6.22464E+00    3.02941E-09    7.24338E-07    1.83102E-07
  1597    4.27434E+02    2.05713E+01    7.53684E-02   -6.58360E+00    3.02614E-09    7.15889E-07    1.83331E-07
  1598    4.25877E+02    2.05930E+01    7.52914E-02   -6.94435E+00    3.02288E-09    7.07496E-07    1.83540E-07
  1599    4.24351E+02    2.06126E+01    7.52148E-02   -7.30674E+00    3.01963E-09    6.99160E-07    1.83729E-07
  1600    4.22859E+02    2.06301E+01    7.51386E-02   -7.67060E+00    3.01637E-09    6.90881E-07    1.83898E-07
  1601    4.21399E+02    2.06455E+01    7.50628E-02   -8.03579E+00    3.01313E-09    6.82659E-07    1.84048E-07
  1602    4.19970E+02    2.06586E+01    7.49873E-02   -8.40216E+00    3.00989E-09    6.74495E-07    1.84177E-07
  1603    4.18574E+02    2.06696E+01    7.49123E-02   -8.76954E+00    3.00665E-09    6.66390E-07    1.84287E-07
  1604    4.17209E+02    2.06785E+01    7.48377E-02   -9.13779E+00    3.00342E-09    6.58343E-07    1.84377E-07
  1605    4.15877E+02    2.06851E+01    7.47635E-02   -9.50679E+00    3.00019E-09    6.50355E-07    1.84448E-07
  1606    4.14576E+02    2.06896E+01    7.46897E-02   -9.87635E+00    2.99697E-09    6.42426E-07    1.84499E-07
  1607    4.13307E+02    2.06919E+01    7.46163E-02   -1.02463E+01    2.99376E-09    6.34555E-07    1.84531E-07
  1608    4.12070E+02    2.06920E+01    7.45434E-02   -1.06165E+01    2.99055E-09    6.26743E-07    1.84545E-07
  1609    4.10864E+02    2.06898E+01    7.44708E-02   -1.09868E+01    2.98734E-09    6.18991E-07    1.84539E-07
  1610    4.09689E+02    2.06855E+01    7.43988E-02   -1.13570E+01    2.98414E-09    6.11298E-07    1.84514E-07
  1611    4.08546E+02    2.06792E+01    7.43271E-02   -1.17269E+01    2.98095E-09    6.03664E-07    1.84471E-07
  1612    4.07434E+02    2.06706E+01    7.42559E-02   -1.20965E+01    2.97776E-09    5.96090E-07    1.84409E-07
  1613    4.06353E+02    2.06599E+01    7.41851E-02   -1.24654E+01    2.97458E-09    5.88576E-07    1.84328E-07
  1614    4.05302E+02    2.06471E+01    7.41148E-02   -1.28336E+01    2.97140E-09    5.81122E-07    1.84229E-07
  1615    4.04282E+02    2.06323E+01    7.40449E-02   -1.32009E+01    2.96822E-09    5.73728E-07    1.84112E-07
  1616    4.03294E+02    2.06153E+01    7.39755E-02   -1.35673E+01    2.96505E-09    5.66394E-07    1.83976E-07
  1617    4.02335E+02    2.05962E+01    7.39065E-02   -1.39324E+01    2.96189E-09    5.59121E-07    1.83823E-07
  1618    4.01406E+02    2.05750E+01    7.38380E-02   -1.42962E+01    2.95873E-09    5.51909E-07    1.83652E-07
  1619    4.00507E+02    2.05517E+01    7.37699E-02   -1.46586E+01    2.95557E-09    5.44757E-07    1.83462E-07
  1620    3.99638E+02    2.05264E+01    7.37023E-02   -1.50193E+01    2.95243E-09    5.37666E-07    1.83256E-07
  1621    3.98798E+02    2.04989E+01    7.36352E-02   -1.53783E+01    2.94928E-09    5.30636E-07    1.83031E-07
  1622    3.97987E+02    2.04694E+01    7.35685E-02   -1.57355E+01    2.94614E-09    5.23667E-07    1.82789E-07
  1623    3.97205E+02    2.04378E+01    7.35022E-02   -1.60907E+01    2.94301E-09    5.16760E-07    1.82530E-07
  1624    3.96451E+02    2.04042E+01    7.34364E-02   -1.64436E+01    2.93988E-09    5.09915E-07    1.82253E-07
  1625    3.95726E+02    2.03685E+01    7.33711E-02   -1.67943E+01    2.93676E-09    5.03131E-07    1.81960E-07
  1626    3.95029E+02    2.03309E+01    7.33062E-02   -1.71426E+01    2.93364E-09    4.96409E-07    1.81649E-07
  1627    3.94359E+02    2.02913E+01    7.32418E-02   -1.74883E+01    2.93052E-09    4.89749E-07    1.81322E-07
  1628    3.93717E+02    2.02497E+01    7.31779E-02   -1.78312E+01    2.92742E-09    4.83151E-07    1.80977E-07
  1629    3.93102E+02    2.02061E+01    7.31144E-02   -1.81713E+01    2.92431E-09    4.76615E-07    1.80616E-07
  1630    3.92514E+02    2.01606E+01    7.30514E-02   -1.85084E+01    2.92121E-09    4.70142E-07    1.80239E-07
  1631    3.91952E+02    2.01132E+01    7.29888E-02   -1.88425E+01    2.91812E-09    4.63732E-07    1.79845E-07
  1632    3.91417E+02    2.00638E+01    7.29267E-02   -1.91734E+01    2.91503E-09    4.57385E-07    1.79435E-07
  1633    3.90907E+02    2.00125E+01    7.28650E-02   -1.95009E+01    2.91195E-09    4.51100E-07    1.79008E-07
  1634    3.90423E+02    1.99594E+01    7.28038E-02   -1.98249E+01    2.90887E-09    4.44879E-07    1.78566E-07
  1635    3.89963E+02    1.99043E+01    7.27430E-02   -2.01455E+01    2.90579E-09    4.38721E-07    1.78108E-07
  1636    3.89528E+02    1.98474E+01    7.26827E-02   -2.04623E+01    2.90272E-09    4.32626E-07    1.77633E-07
  1637    3.89118E+02    1.97887E+01    7.26229E-02   -2.07753E+01    2.89966E-09    4.26595E-07    1.77143E-07
  1638    3.88732E+02    1.97281E+01    7.25634E-02   -2.10844E+01    2.89660E-09    4.20628E-07    1.76638E-07
  1639    3.88369E+02    1.96658E+01    7.25045E-02   -2.13895E+01    2.89354E-09    4.14725E-07    1.76117E-07
  1640    3.88030E+02    1.96017E+01    7.24459E-02   -2.16905E+01    2.89049E-09    4.08885E-07    1.75580E-07
  1641    3.87713E+02    1.95360E+01    7.23878E-02   -2.19872E+01    2.88745E-09    4.03110E-07    1.75028E-07
  1642    3.87418E+02    1.94685E+01    7.23301E-02   -2.22795E+01    2.88441E-09    3.97400E-07    1.74462E-07
  1643    3.87146E+02    1.93995E+01    7.22729E-02   -2.25675E+01    2.88137E-09    3.91754E-07    1.73880E-07
  1644    3.86896E+02    1.93288E+01    7.22161E-02   -2.28510E+01    2.87834E-09    3.86173E-07    1.73283E-07
  1645    3.86667E+02    1.92565E+01    7.21597E-02   -2.31297E+01    2.87531E-09    3.80656E-07    1.72671E-07
  1646    3.86458E+02    1.91825E+01    7.21037E-02   -2.34038E+01    2.87229E-09    3.75205E-07    1.72045E-07
  1647    3.86270E+02    1.91070E+01    7.20482E-02   -2.36731E+01    2.86928E-09    3.69818E-07    1.71404E-07
  1648    3.86102E+02    1.90300E+01    7.19930E-02   -2.39374E+01    2.86626E-09    3.64498E-07    1.70749E-07
  1649    3.85954E+02    1.89514E+01    7.19383E-02   -2.41968E+01    2.86326E-09    3.59242E-07    1.70079E-07
  1650    3.85824E+02    1.88713E+01    7.18839E-02   -2.44510E+01    2.86026E-09    3.54052E-07    1.69395E-07
  1651    3.85712E+02    1.87898E+01    7.18300E-02   -2.47001E+01    2.85726E-09    3.48929E-07    1.68697E-07
  1652    3.85620E+02    1.87068E+01    7.17765E-02   -2.49440E+01    2.85427E-09    3.43871E-07    1.67985E-07
  1653    3.85544E+02    1.86225E+01    7.17233E-02   -2.51826E+01    2.85128E-09    3.38880E-07    1.67260E-07
  1654    3.85486E+02    1.85367E+01    7.16705E-02   -2.54158E+01    2.84829E-09    3.33955E-07    1.66520E-07
  1655    3.85445E+02    1.84496E+01    7.16182E-02   -2.56436E+01    2.84532E-09    3.29098E-07    1.65767E-07
  1656    3.85420E+02    1.83612E+01    7.15662E-02   -2.58660E+01    2.84234E-09    3.24308E-07    1.65000E-07
  1657    3.85411E+02    1.82715E+01    7.15145E-02   -2.60827E+01    2.83937E-09    3.19585E-07    1.64221E-07
  1658    3.85417E+02    1.81806E+01    7.14632E-02   -2.62938E+01    2.83641E-09    3.14931E-07    1.63427E-07
  1659    3.85439E+02    1.80884E+01    7.14123E-02   -2.64992E+01    2.83345E-09    3.10345E-07    1.62621E-07
  1660    3.85474E+02    1.79951E+01    7.13618E-02   -2.66989E+01    2.83049E-09    3.05828E-07    1.61802E-07
  1661    3.85524E+02    1.79007E+01    7.13116E-02   -2.68929E+01    2.82754E-09    3.01379E-07    1.60970E-07
  1662    3.85587E+02    1.78051E+01    7.12617E-02   -2.70810E+01    2.82459E-09    2.97000E-07    1.60125E-07
  1663    3.85664E+02    1.77085E+01    7.12122E-02   -2.72632E+01    2.82165E-09    2.92691E-07    1.59267E-07
  1664    3.85753E+02    1.76109E+01    7.11630E-02   -2.74396E+01    2.81872E-09    2.88451E-07    1.58398E-07
  1665    3.85854E+02    1.75122E+01    7.11141E-02   -2.76099E+01    2.81578E-09    2.84282E-07    1.57515E-07
  1666    3.85966E+02    1.74125E+01    7.10655E-02   -2.77742E+01    2.81286E-09    2.80183E-07    1.56621E-07
  1667    3.86090E+02    1.73120E+01    7.10173E-02   -2.79326E+01    2.80993E-09    2.76155E-07    1.55714E-07
  1668    3.86224E+02    1.72105E+01    7.09694E-02   -2.80848E+01    2.80702E-09    2.72198E-07    1.54796E-07
  1669    3.86369E+02    1.71081E+01    7.09218E-02   -2.82308E+01    2.80410E-09    2.68313E-07    1.53865E-07
  1670    3.86523E+02    1.70048E+01    7.08745E-02   -2.83707E+01    2.80119E-09    2.64499E-07    1.52923E-07
  1671    3.86686E+02    1.69008E+01    7.08274E-02   -2.85044E+01    2.79829E-09    2.60758E-07    1.51969E-07
  1672    3.86857E+02    1.67959E+01    7.07807E-02   -2.86318E+01    2.79539E-09    2.57089E-07    1.51004E-07
  1673    3.87037E+02    1.66904E+01    7.07342E-02   -2.87532E+01    2.79249E-09    2.53493E-07    1.50027E-07
  1674    3.87224E+02    1.65841E+01    7.06880E-02   -2.88682E+01    2.78960E-09    2.49970E-07    1.49039E-07
  1675    3.87419E+02    1.64773E+01    7.06421E-02   -2.89770E+01    2.78672E-09    2.46520E-07    1.48040E-07
  1676    3.87621E+02    1.63698E+01    7.05964E-02   -2.90797E+01    2.78383E-09    2.43144E-07    1.47030E-07
  1677    3.87828E+02    1.62619E+01    7.05510E-02   -2.91761E+01    2.78096E-09    2.39842E-07    1.46009E-07
  1678    3.88043E+02    1.61534E+01    7.05059E-02   -2.92662E+01    2.77808E-09    2.36614E-07    1.44978E-07
  1679    3.88262E+02    1.60444E+01    7.04609E-02   -2.93501E+01    2.77521E-09    2.33461E-07    1.43936E-07
  1680    3.88486E+02    1.59351E+01    7.04162E-02   -2.94278E+01    2.77235E-09    2.30382E-07    1.42883E-07
  1681    3.88715E+02    1.58253E+01    7.03718E-02   -2.94991E+01    2.76949E-09    2.27379E-07    1.41820E-07
  1682    3.88947E+02    1.57151E+01    7.03275E-02   -2.95643E+01    2.76664E-09    2.24452E-07    1.40747E-07
  1683    3.89183E+02    1.56046E+01    7.02835E-02   -2.96231E+01    2.76378E-09    2.21600E-07    1.39663E-07
  1684    3.89422E+02    1.54938E+01    7.02397E-02   -2.96757E+01    2.76094E-09    2.18825E-07    1.38570E-07
  1685    3.89663E+02    1.53827E+01    7.01960E-02   -2.97219E+01    2.75810E-09    2.16126E-07    1.37467E-07
  1686    3.89907E+02    1.52713E+01    7.01526E-02   -2.97619E+01    2.75526E-09    2.13504E-07    1.36354E-07
  1687    3.90151E+02    1.51598E+01    7.01093E-02   -2.97958E+01    2.75243E-09    2.10960E-07    1.35231E-07
  1688    3.90398E+02    1.50481E+01    7.00663E-02   -2.98234E+01    2.74960E-09    2.08492E-07    1.34099E-07
  1689    3.90645E+02    1.49362E+01    7.00233E-02   -2.98449E+01    2.74678E-09    2.06103E-07    1.32957E-07
  1690    3.90892E+02    1.48243E+01    6.99806E-02   -2.98601E+01    2.74396E-09    2.03791E-07    1.31807E-07
  1691    3.91139E+02    1.47123E+01    6.99380E-02   -2.98693E+01    2.74114E-09    2.01558E-07    1.30647E-07
  1692    3.91385E+02    1.46003E+01    6.98955E-02   -2.98722E+01    2.73833E-09    1.99404E-07    1.29478E-07
  1693    3.91630E+02    1.44883E+01    6.98532E-02   -2.98692E+01    2.73552E-09    1.97328E-07    1.28300E-07
  1694    3.91874E+02    1.43763E+01    6.98111E-02   -2.98600E+01    2.73272E-09    1.95332E-07    1.27114E-07
  1695    3.92115E+02    1.42645E+01    6.97690E-02   -2.98448E+01    2.72992E-09    1.93416E-07    1.25919E-07
  1696    3.92354E+02    1.41527E+01    6.97271E-02   -2.98235E+01    2.72713E-09    1.91580E-07    1.24715E-07
