#    L    TT             EE             BB             TE             PP             PT             PE         
   232    5.68176E+03    1.28902E+00    1.98217E-02    3.36414E+01    4.93594E-08    1.13837E-04    9.11415E-08
   233    5.67427E+03    1.33405E+00    1.99975E-02    3.53264E+01    4.91353E-08    1.12906E-04    1.05393E-07
   234    5.66616E+03    1.38101E+00    2.01736E-02    3.70138E+01    4.89129E-08    1.11982E-04    1.19600E-07
   235    5.65746E+03    1.42993E+00    2.03500E-02    3.87030E+01    4.86921E-08    1.11064E-04    1.33761E-07
   236    5.64813E+03    1.48084E+00    2.05266E-02    4.03932E+01    4.84730E-08    1.10154E-04    1.47874E-07
   237    5.63822E+03    1.53375E+00    2.07033E-02    4.20836E+01    4.82554E-08    1.09250E-04    1.61936E-07
   238    5.62770E+03    1.58869E+00    2.08802E-02    4.37736E+01    4.80395E-08    1.08353E-04    1.75945E-07
   239    5.61660E+03    1.64566E+00    2.10572E-02    4.54624E+01    4.78252E-08    1.07463E-04    1.89900E-07
   240    5.60489E+03    1.70472E+00    2.12343E-02    4.71491E+01    4.76124E-08    1.06579E-04    2.03799E-07
   241    5.59260E+03    1.76586E+00    2.14115E-02    4.88333E+01    4.74011E-08    1.05702E-04    2.17638E-07
   242    5.57972E+03    1.82911E+00    2.15887E-02    5.05139E+01    4.71914E-08    1.04832E-04    2.31417E-07
   243    5.56627E+03    1.89449E+00    2.17659E-02    5.21904E+01    4.69832E-08    1.03969E-04    2.45132E-07
   244    5.55224E+03    1.96202E+00    2.19430E-02    5.38620E+01    4.67765E-08    1.03111E-04    2.58783E-07
   245    5.53764E+03    2.03170E+00    2.21202E-02    5.55280E+01    4.65712E-08    1.02261E-04    2.72367E-07
   246    5.52248E+03    2.10355E+00    2.22972E-02    5.71878E+01    4.63674E-08    1.01416E-04    2.85881E-07
   247    5.50676E+03    2.17759E+00    2.24741E-02    5.88404E+01    4.61650E-08    1.00579E-04    2.99324E-07
   248    5.49050E+03    2.25384E+00    2.26508E-02    6.04853E+01    4.59640E-08    9.97470E-05    3.12694E-07
   249    5.47369E+03    2.33229E+00    2.28274E-02    6.21217E+01    4.57644E-08    9.89217E-05    3.25988E-07
   250    5.45634E+03    2.41297E+00    2.30038E-02    6.37488E+01    4.55662E-08    9.81026E-05    3.39205E-07
   251    5.43845E+03    2.49588E+00    2.31799E-02    6.53659E+01    4.53694E-08    9.72897E-05    3.52343E-07
   252    5.42002E+03    2.58103E+00    2.33558E-02    6.69721E+01    4.51739E-08    9.64829E-05    3.65402E-07
   253    5.40106E+03    2.66841E+00    2.35314E-02    6.85667E+01    4.49798E-08    9.56822E-05    3.78382E-07
   254    5.38158E+03    2.75805E+00    2.37067E-02    7.01488E+01    4.47869E-08    9.48875E-05    3.91286E-07
   255    5.36157E+03    2.84994E+00    2.38817E-02    7.17177E+01    4.45954E-08    9.40987E-05    4.04113E-07
   256    5.34103E+03    2.94409E+00    2.40564E-02    7.32727E+01    4.44052E-08    9.33159E-05    4.16864E-07
   257    5.31998E+03    3.04049E+00    2.42307E-02    7.48132E+01    4.42163E-08    9.25389E-05    4.29541E-07
   258    5.29844E+03    3.13915E+00    2.44047E-02    7.63381E+01    4.40286E-08    9.17678E-05    4.42143E-07
   259    5.27641E+03    3.24007E+00    2.45783E-02    7.78478E+01    4.38423E-08    9.10024E-05    4.54673E-07
   260    5.25391E+03    3.34325E+00    2.47515E-02    7.93403E+01    4.36572E-08    9.02427E-05    4.67129E-07
   261    5.23094E+03    3.44868E+00    2.49242E-02    8.08161E+01    4.34733E-08    8.94887E-05    4.79514E-07
   262    5.20753E+03    3.55637E+00    2.50966E-02    8.22739E+01    4.32907E-08    8.87403E-05    4.91828E-07
   263    5.18369E+03    3.66632E+00    2.52685E-02    8.37136E+01    4.31094E-08    8.79975E-05    5.04072E-07
   264    5.15942E+03    3.77851E+00    2.54399E-02    8.51338E+01    4.29292E-08    8.72602E-05    5.16246E-07
   265    5.13472E+03    3.89293E+00    2.56109E-02    8.65353E+01    4.27503E-08    8.65283E-05    5.28352E-07
   266    5.10960E+03    4.00957E+00    2.57814E-02    8.79157E+01    4.25725E-08    8.58018E-05    5.40390E-07
   267    5.08407E+03    4.12843E+00    2.59513E-02    8.92744E+01    4.23960E-08    8.50807E-05    5.52361E-07
   268    5.05814E+03    4.24948E+00    2.61208E-02    9.06122E+01    4.22206E-08    8.43649E-05    5.64266E-07
   269    5.03180E+03    4.37272E+00    2.62898E-02    9.19268E+01    4.20464E-08    8.36543E-05    5.76105E-07
   270    5.00507E+03    4.49813E+00    2.64582E-02    9.32189E+01    4.18734E-08    8.29490E-05    5.87879E-07
   271    4.97796E+03    4.62569E+00    2.66260E-02    9.44864E+01    4.17015E-08    8.22488E-05    5.99590E-07
   272    4.95047E+03    4.75541E+00    2.67933E-02    9.57300E+01    4.15307E-08    8.15537E-05    6.11238E-07
   273    4.92263E+03    4.88723E+00    2.69601E-02    9.69482E+01    4.13611E-08    8.08637E-05    6.22823E-07
   274    4.89443E+03    5.02115E+00    2.71262E-02    9.81419E+01    4.11925E-08    8.01786E-05    6.34346E-07
   275    4.86589E+03    5.15715E+00    2.72918E-02    9.93086E+01    4.10251E-08    7.94986E-05    6.45810E-07
   276    4.83702E+03    5.29521E+00    2.74567E-02    1.00449E+02    4.08588E-08    7.88234E-05    6.57212E-07
   277    4.80784E+03    5.43531E+00    2.76211E-02    1.01563E+02    4.06935E-08    7.81531E-05    6.68556E-07
   278    4.77833E+03    5.57742E+00    2.77848E-02    1.02647E+02    4.05294E-08    7.74875E-05    6.79842E-07
   279    4.74854E+03    5.72150E+00    2.79479E-02    1.03705E+02    4.03663E-08    7.68267E-05    6.91069E-07
   280    4.71845E+03    5.86754E+00    2.81104E-02    1.04733E+02    4.02042E-08    7.61706E-05    7.02240E-07
   281    4.68808E+03    6.01550E+00    2.82722E-02    1.05733E+02    4.00432E-08    7.55192E-05    7.13355E-07
   282    4.65745E+03    6.16535E+00    2.84334E-02    1.06702E+02    3.98832E-08    7.48723E-05    7.24415E-07
   283    4.62656E+03    6.31706E+00    2.85940E-02    1.07641E+02    3.97243E-08    7.42300E-05    7.35420E-07
   284    4.59542E+03    6.47060E+00    2.87539E-02    1.08549E+02    3.95663E-08    7.35922E-05    7.46371E-07
   285    4.56404E+03    6.62594E+00    2.89131E-02    1.09426E+02    3.94094E-08    7.29588E-05    7.57269E-07
   286    4.53243E+03    6.78304E+00    2.90716E-02    1.10272E+02    3.92535E-08    7.23299E-05    7.68115E-07
   287    4.50061E+03    6.94186E+00    2.92295E-02    1.11086E+02    3.90985E-08    7.17052E-05    7.78910E-07
   288    4.46858E+03    7.10236E+00    2.93867E-02    1.11866E+02    3.89445E-08    7.10849E-05    7.89654E-07
   289    4.43635E+03    7.26451E+00    2.95433E-02    1.12615E+02    3.87914E-08    7.04688E-05    8.00349E-07
   290    4.40395E+03    7.42827E+00    2.96991E-02    1.13330E+02    3.86393E-08    6.98569E-05    8.10994E-07
   291    4.37137E+03    7.59361E+00    2.98543E-02    1.14011E+02    3.84882E-08    6.92491E-05    8.21592E-07
   292    4.33863E+03    7.76040E+00    3.00087E-02    1.14658E+02    3.83380E-08    6.86454E-05    8.32141E-07
   293    4.30572E+03    7.92871E+00    3.01625E-02    1.15271E+02    3.81886E-08    6.80458E-05    8.42644E-07
   294    4.27268E+03    8.09847E+00    3.03156E-02    1.15849E+02    3.80402E-08    6.74502E-05    8.53101E-07
   295    4.23950E+03    8.26954E+00    3.04680E-02    1.16392E+02    3.78927E-08    6.68585E-05    8.63513E-07
   296    4.20619E+03    8.44198E+00    3.06197E-02    1.16899E+02    3.77461E-08    6.62706E-05    8.73881E-07
   297    4.17276E+03    8.61564E+00    3.07707E-02    1.17370E+02    3.76004E-08    6.56867E-05    8.84205E-07
   298    4.13922E+03    8.79053E+00    3.09209E-02    1.17804E+02    3.74555E-08    6.51065E-05    8.94486E-07
   299    4.10559E+03    8.96657E+00    3.10705E-02    1.18202E+02    3.73115E-08    6.45300E-05    9.04725E-07
   300    4.07188E+03    9.14368E+00    3.12194E-02    1.18564E+02    3.71683E-08    6.39573E-05    9.14923E-07
   301    4.03809E+03    9.32195E+00    3.13676E-02    1.18888E+02    3.70259E-08    6.33881E-05    9.25080E-07
   302    4.00424E+03    9.50115E+00    3.15151E-02    1.19176E+02    3.68844E-08    6.28227E-05    9.35191E-07
   303    3.97034E+03    9.68134E+00    3.16618E-02    1.19426E+02    3.67437E-08    6.22608E-05    9.45251E-07
   304    3.93641E+03    9.86247E+00    3.18079E-02    1.19640E+02    3.66038E-08    6.17027E-05    9.55256E-07
   305    3.90245E+03    1.00444E+01    3.19533E-02    1.19816E+02    3.64648E-08    6.11482E-05    9.65200E-07
   306    3.86848E+03    1.02273E+01    3.20979E-02    1.19955E+02    3.63265E-08    6.05974E-05    9.75078E-07
   307    3.83450E+03    1.04108E+01    3.22419E-02    1.20055E+02    3.61890E-08    6.00502E-05    9.84886E-07
   308    3.80053E+03    1.05950E+01    3.23851E-02    1.20119E+02    3.60524E-08    5.95067E-05    9.94617E-07
   309    3.76658E+03    1.07799E+01    3.25277E-02    1.20145E+02    3.59165E-08    5.89670E-05    1.00427E-06
   310    3.73264E+03    1.09653E+01    3.26695E-02    1.20133E+02    3.57814E-08    5.84309E-05    1.01383E-06
   311    3.69875E+03    1.11512E+01    3.28107E-02    1.20082E+02    3.56471E-08    5.78986E-05    1.02331E-06
   312    3.66489E+03    1.13375E+01    3.29512E-02    1.19994E+02    3.55135E-08    5.73699E-05    1.03268E-06
   313    3.63109E+03    1.15242E+01    3.30910E-02    1.19867E+02    3.53807E-08    5.68450E-05    1.04196E-06
   314    3.59736E+03    1.17112E+01    3.32301E-02    1.19702E+02    3.52487E-08    5.63238E-05    1.05113E-06
   315    3.56369E+03    1.18983E+01    3.33685E-02    1.19499E+02    3.51174E-08    5.58064E-05    1.06019E-06
   316    3.53012E+03    1.20858E+01    3.35062E-02    1.19258E+02    3.49868E-08    5.52927E-05    1.06913E-06
   317    3.49663E+03    1.22732E+01    3.36433E-02    1.18979E+02    3.48570E-08    5.47828E-05    1.07795E-06
   318    3.46326E+03    1.24607E+01    3.37797E-02    1.18662E+02    3.47280E-08    5.42766E-05    1.08664E-06
   319    3.42999E+03    1.26482E+01    3.39154E-02    1.18307E+02    3.45996E-08    5.37742E-05    1.09520E-06
   320    3.39685E+03    1.28356E+01    3.40505E-02    1.17914E+02    3.44720E-08    5.32755E-05    1.10363E-06
   321    3.36385E+03    1.30229E+01    3.41850E-02    1.17484E+02    3.43451E-08    5.27807E-05    1.11191E-06
   322    3.33098E+03    1.32098E+01    3.43188E-02    1.17015E+02    3.42189E-08    5.22896E-05    1.12005E-06
   323    3.29827E+03    1.33965E+01    3.44520E-02    1.16509E+02    3.40934E-08    5.18023E-05    1.12803E-06
   324    3.26571E+03    1.35827E+01    3.45845E-02    1.15967E+02    3.39686E-08    5.13189E-05    1.13586E-06
   325    3.23333E+03    1.37686E+01    3.47165E-02    1.15386E+02    3.38445E-08    5.08392E-05    1.14352E-06
   326    3.20112E+03    1.39539E+01    3.48478E-02    1.14770E+02    3.37211E-08    5.03634E-05    1.15102E-06
   327    3.16911E+03    1.41387E+01    3.49786E-02    1.14116E+02    3.35984E-08    4.98914E-05    1.15835E-06
   328    3.13728E+03    1.43227E+01    3.51088E-02    1.13425E+02    3.34763E-08    4.94232E-05    1.16549E-06
   329    3.10567E+03    1.45060E+01    3.52384E-02    1.12699E+02    3.33549E-08    4.89589E-05    1.17246E-06
   330    3.07427E+03    1.46885E+01    3.53675E-02    1.11936E+02    3.32342E-08    4.84984E-05    1.17924E-06
   331    3.04309E+03    1.48701E+01    3.54961E-02    1.11137E+02    3.31142E-08    4.80418E-05    1.18583E-06
   332    3.01214E+03    1.50508E+01    3.56241E-02    1.10303E+02    3.29947E-08    4.75890E-05    1.19221E-06
   333    2.98143E+03    1.52305E+01    3.57516E-02    1.09434E+02    3.28760E-08    4.71401E-05    1.19840E-06
   334    2.95096E+03    1.54090E+01    3.58787E-02    1.08530E+02    3.27578E-08    4.66951E-05    1.20438E-06
   335    2.92075E+03    1.55864E+01    3.60052E-02    1.07591E+02    3.26403E-08    4.62540E-05    1.21015E-06
   336    2.89080E+03    1.57625E+01    3.61313E-02    1.06618E+02    3.25235E-08    4.58168E-05    1.21569E-06
   337    2.86113E+03    1.59374E+01    3.62570E-02    1.05612E+02    3.24072E-08    4.53835E-05    1.22102E-06
   338    2.83173E+03    1.61109E+01    3.63822E-02    1.04573E+02    3.22916E-08    4.49540E-05    1.22612E-06
   339    2.80261E+03    1.62829E+01    3.65071E-02    1.03501E+02    3.21766E-08    4.45285E-05    1.23098E-06
   340    2.77380E+03    1.64535E+01    3.66315E-02    1.02397E+02    3.20621E-08    4.41069E-05    1.23561E-06
   341    2.74528E+03    1.66225E+01    3.67556E-02    1.01261E+02    3.19483E-08    4.36893E-05    1.23999E-06
   342    2.71707E+03    1.67898E+01    3.68793E-02    1.00093E+02    3.18351E-08    4.32756E-05    1.24412E-06
   343    2.68917E+03    1.69554E+01    3.70028E-02    9.88945E+01    3.17225E-08    4.28658E-05    1.24801E-06
   344    2.66158E+03    1.71191E+01    3.71259E-02    9.76642E+01    3.16104E-08    4.24600E-05    1.25163E-06
   345    2.63431E+03    1.72809E+01    3.72487E-02    9.64033E+01    3.14989E-08    4.20581E-05    1.25499E-06
   346    2.60736E+03    1.74407E+01    3.73712E-02    9.51117E+01    3.13880E-08    4.16602E-05    1.25808E-06
   347    2.58074E+03    1.75985E+01    3.74936E-02    9.37903E+01    3.12776E-08    4.12663E-05    1.26090E-06
   348    2.55445E+03    1.77540E+01    3.76157E-02    9.24388E+01    3.11678E-08    4.08764E-05    1.26344E-06
   349    2.52851E+03    1.79074E+01    3.77376E-02    9.10597E+01    3.10586E-08    4.04905E-05    1.26570E-06
   350    2.50291E+03    1.80586E+01    3.78593E-02    8.96522E+01    3.09499E-08    4.01085E-05    1.26766E-06
   351    2.47768E+03    1.82076E+01    3.79809E-02    8.82177E+01    3.08417E-08    3.97306E-05    1.26934E-06
   352    2.45281E+03    1.83542E+01    3.81023E-02    8.67570E+01    3.07341E-08    3.93565E-05    1.27074E-06
   353    2.42831E+03    1.84985E+01    3.82237E-02    8.52701E+01    3.06270E-08    3.89862E-05    1.27188E-06
   354    2.40419E+03    1.86403E+01    3.83449E-02    8.37593E+01    3.05205E-08    3.86197E-05    1.27276E-06
   355    2.38046E+03    1.87797E+01    3.84661E-02    8.22237E+01    3.04144E-08    3.82568E-05    1.27342E-06
   356    2.35711E+03    1.89165E+01    3.85872E-02    8.06642E+01    3.03089E-08    3.78973E-05    1.27386E-06
   357    2.33415E+03    1.90507E+01    3.87083E-02    7.90814E+01    3.02039E-08    3.75413E-05    1.27410E-06
   358    2.31159E+03    1.91822E+01    3.88294E-02    7.74763E+01    3.00995E-08    3.71885E-05    1.27415E-06
   359    2.28942E+03    1.93109E+01    3.89504E-02    7.58486E+01    2.99955E-08    3.68390E-05    1.27403E-06
   360    2.26765E+03    1.94368E+01    3.90716E-02    7.42000E+01    2.98921E-08    3.64925E-05    1.27375E-06
   361    2.24629E+03    1.95598E+01    3.91927E-02    7.25293E+01    2.97891E-08    3.61491E-05    1.27333E-06
   362    2.22533E+03    1.96798E+01    3.93139E-02    7.08385E+01    2.96867E-08    3.58085E-05    1.27279E-06
   363    2.20479E+03    1.97967E+01    3.94353E-02    6.91282E+01    2.95848E-08    3.54707E-05    1.27214E-06
   364    2.18465E+03    1.99107E+01    3.95567E-02    6.73989E+01    2.94833E-08    3.51357E-05    1.27139E-06
   365    2.16494E+03    2.00215E+01    3.96782E-02    6.56516E+01    2.93824E-08    3.48032E-05    1.27057E-06
   366    2.14565E+03    2.01291E+01    3.97999E-02    6.38871E+01    2.92819E-08    3.44732E-05    1.26968E-06
   367    2.12678E+03    2.02336E+01    3.99218E-02    6.21059E+01    2.91820E-08    3.41456E-05    1.26874E-06
   368    2.10834E+03    2.03347E+01    4.00438E-02    6.03091E+01    2.90825E-08    3.38203E-05    1.26777E-06
   369    2.09033E+03    2.04327E+01    4.01660E-02    5.84973E+01    2.89835E-08    3.34972E-05    1.26678E-06
   370    2.07275E+03    2.05271E+01    4.02885E-02    5.66712E+01    2.88850E-08    3.31762E-05    1.26579E-06
   371    2.05560E+03    2.06183E+01    4.04112E-02    5.48317E+01    2.87870E-08    3.28572E-05    1.26482E-06
   372    2.03890E+03    2.07060E+01    4.05341E-02    5.29795E+01    2.86894E-08    3.25400E-05    1.26387E-06
   373    2.02262E+03    2.07903E+01    4.06574E-02    5.11154E+01    2.85923E-08    3.22247E-05    1.26296E-06
   374    2.00679E+03    2.08711E+01    4.07809E-02    4.92402E+01    2.84957E-08    3.19110E-05    1.26211E-06
   375    1.99138E+03    2.09483E+01    4.09047E-02    4.73545E+01    2.83995E-08    3.15990E-05    1.26134E-06
   376    1.97642E+03    2.10220E+01    4.10289E-02    4.54591E+01    2.83038E-08    3.12884E-05    1.26065E-06
   377    1.96191E+03    2.10920E+01    4.11534E-02    4.35548E+01    2.82086E-08    3.09792E-05    1.26007E-06
   378    1.94782E+03    2.11583E+01    4.12783E-02    4.16423E+01    2.81138E-08    3.06713E-05    1.25961E-06
   379    1.93419E+03    2.12209E+01    4.14035E-02    3.97224E+01    2.80194E-08    3.03645E-05    1.25929E-06
   380    1.92100E+03    2.12797E+01    4.15292E-02    3.77958E+01    2.79255E-08    3.00589E-05    1.25912E-06
   381    1.90825E+03    2.13348E+01    4.16552E-02    3.58632E+01    2.78321E-08    2.97542E-05    1.25911E-06
   382    1.89595E+03    2.13859E+01    4.17817E-02    3.39255E+01    2.77391E-08    2.94505E-05    1.25928E-06
   383    1.88410E+03    2.14333E+01    4.19086E-02    3.19833E+01    2.76465E-08    2.91475E-05    1.25965E-06
   384    1.87268E+03    2.14767E+01    4.20360E-02    3.00377E+01    2.75544E-08    2.88452E-05    1.26024E-06
   385    1.86171E+03    2.15162E+01    4.21639E-02    2.80893E+01    2.74627E-08    2.85434E-05    1.26105E-06
   386    1.85118E+03    2.15519E+01    4.22922E-02    2.61391E+01    2.73714E-08    2.82422E-05    1.26210E-06
   387    1.84110E+03    2.15838E+01    4.24211E-02    2.41879E+01    2.72805E-08    2.79413E-05    1.26341E-06
   388    1.83145E+03    2.16118E+01    4.25505E-02    2.22365E+01    2.71901E-08    2.76407E-05    1.26499E-06
   389    1.82224E+03    2.16359E+01    4.26804E-02    2.02857E+01    2.71001E-08    2.73403E-05    1.26686E-06
   390    1.81347E+03    2.16561E+01    4.28109E-02    1.83363E+01    2.70105E-08    2.70400E-05    1.26904E-06
   391    1.80513E+03    2.16724E+01    4.29419E-02    1.63892E+01    2.69213E-08    2.67396E-05    1.27153E-06
   392    1.79723E+03    2.16848E+01    4.30736E-02    1.44452E+01    2.68326E-08    2.64391E-05    1.27436E-06
   393    1.78976E+03    2.16933E+01    4.32058E-02    1.25050E+01    2.67442E-08    2.61384E-05    1.27754E-06
   394    1.78271E+03    2.16978E+01    4.33386E-02    1.05693E+01    2.66562E-08    2.58374E-05    1.28108E-06
   395    1.77609E+03    2.16983E+01    4.34721E-02    8.63904E+00    2.65687E-08    2.55359E-05    1.28500E-06
   396    1.76990E+03    2.16949E+01    4.36062E-02    6.71490E+00    2.64815E-08    2.52340E-05    1.28932E-06
   397    1.76412E+03    2.16874E+01    4.37409E-02    4.79769E+00    2.63947E-08    2.49314E-05    1.29405E-06
   398    1.75877E+03    2.16761E+01    4.38763E-02    2.88816E+00    2.63083E-08    2.46280E-05    1.29921E-06
   399    1.75383E+03    2.16606E+01    4.40124E-02    9.87077E-01    2.62223E-08    2.43239E-05    1.30481E-06
   400    1.74931E+03    2.16414E+01    4.41492E-02   -9.04797E-01    2.61367E-08    2.40188E-05    1.31086E-06
   401    1.74520E+03    2.16180E+01    4.42867E-02   -2.78671E+00    2.60515E-08    2.37127E-05    1.31738E-06
   402    1.74151E+03    2.15908E+01    4.44249E-02   -4.65790E+00    2.59666E-08    2.34057E-05    1.32434E-06
   403    1.73822E+03    2.15596E+01    4.45639E-02   -6.51763E+00    2.58822E-08    2.30979E-05    1.33173E-06
